experiment,method,seed,evaluation_split,parameters,algorithm_time,compilation_time,drift_rmse,covariance_rmse,nll,raw_spd_violation_rate,min_raw_eigenvalue
ex7,mlp_deep,1,validation,134148,68.63618257001508,13.453372110088822,0.08876308053731918,0.00020611108629964292,-8.686923027038574,0.0,0.00936184637248516
ex7,mlp_deep,2,validation,134148,65.09920721297385,13.127742263954133,0.08967844396829605,0.00020718057930935174,-8.686834335327148,0.0,0.009359567426145077
ex7,mlp_deep,3,validation,134148,65.43710628396366,12.594590610009618,0.09448746591806412,0.00020580233831424266,-8.686897277832031,0.0,0.009356893599033356
ex7,mlp_deep,4,validation,134148,64.78687869600253,13.594546201988123,0.08663134276866913,0.00020713487174361944,-8.68674087524414,0.0,0.009357917122542858
ex7,mlp_deep,5,validation,134148,63.847778201976325,13.096778020029888,0.08228380978107452,8.831932791508734e-05,-8.687021255493164,0.0,0.009725934825837612
ex7,mlp_deep,6,validation,134148,64.25133481697412,13.19215976295527,0.09732826799154282,0.0001254716917173937,-8.686628341674805,0.0,0.009589464403688908
ex7,mlp_deep,7,validation,134148,64.4423828740255,12.303771606995724,0.102567158639431,0.00020680527086369693,-8.686704635620117,0.0,0.009358115494251251
ex7,mlp_deep,8,validation,134148,66.06529096799204,14.64631456299685,0.12256824970245361,8.617636922281235e-05,-8.686915397644043,0.0,0.009729628451168537
ex7,mlp_deep,9,validation,134148,65.27869994501816,13.869931139051914,0.11759331077337265,8.792597509454936e-05,-8.686835289001465,0.0,0.00971285905689001
ex7,mlp_deep,10,validation,134148,63.02049507998163,13.164931008941494,0.09882167726755142,0.00012366609007585794,-8.686834335327148,0.0,0.009597084484994411
ex7,mlp_deep,11,validation,134148,65.1515197029803,13.106071852962486,0.10006650537252426,0.0002080622798530385,-8.686753273010254,0.0,0.009354505687952042
ex7,mlp_deep,12,validation,134148,63.85757214197656,13.306585751008242,0.10001353919506073,0.0001234042429132387,-8.686638832092285,0.0,0.009597360156476498
ex7,mlp_deep,13,validation,134148,64.36776590603404,13.260479123913683,0.07655204087495804,0.00020674063125625253,-8.687087059020996,0.0,0.009362682700157166
ex7,mlp_deep,14,validation,134148,63.03584858699469,12.8934333010111,0.07681230455636978,0.00020932607003487647,-8.686939239501953,0.0,0.009354274719953537
ex7,mlp_deep,15,validation,134148,66.36727240501205,12.85839811497135,0.1055944487452507,0.00020477539510466158,-8.686787605285645,0.0,0.009363136254251003
ex7,mlp_deep,16,validation,134148,62.75458357302705,12.822789311001543,0.09298794716596603,0.00020622288866434246,-8.68686580657959,0.0,0.00935994554311037
ex7,mlp_deep,17,validation,134148,64.04367502598325,13.422959163028281,0.1305883377790451,0.00011729256948456168,-8.68698787689209,0.0,0.009571638889610767
ex7,mlp_deep,18,validation,134148,63.99033678998239,12.881221065064892,0.09672217816114426,0.00012431538198143244,-8.686707496643066,0.0,0.009596772491931915
ex7,mlp_deep,19,validation,134148,65.63715053501073,12.906647201045416,0.10054586827754974,0.00012396762031130493,-8.686640739440918,0.0,0.009596402756869793
ex7,mlp_deep,20,validation,134148,63.575980535009876,13.453890364035033,0.08730707317590714,0.00020772943389602005,-8.686854362487793,0.0,0.00935742724686861
ex7,mlp_deep,21,validation,134148,68.22874809498899,12.845735444978345,0.10065407305955887,0.00020731420954689384,-8.686731338500977,0.0,0.009357117116451263
ex7,mlp_deep,22,validation,134148,64.90058140503243,12.705823272990528,0.12216821312904358,8.685735519975424e-05,-8.68679141998291,0.0,0.009721837937831879
ex7,mlp_deep,23,validation,134148,65.20370340399677,12.407632187008858,0.10047189891338348,0.00020742839842569083,-8.686771392822266,0.0,0.009354240261018276
ex7,mlp_deep,24,validation,134148,63.50463188998401,13.096475614001974,0.1233474463224411,8.424685074714944e-05,-8.686887741088867,0.0,0.009731904603540897
ex7,mlp_deep,25,validation,134148,63.824166784004774,12.970436396019068,0.0869634672999382,0.00020870605658274144,-8.686758995056152,0.0,0.009352817200124264
ex7,mlp_deep,26,validation,134148,63.49887430598028,12.892661210033111,0.09510226547718048,0.0002073151699732989,-8.686728477478027,0.0,0.009352761320769787
ex7,mlp_deep,27,validation,134148,64.53090594499372,12.892115638009273,0.09445881098508835,0.000125588703667745,-8.686786651611328,0.0,0.009592314250767231
ex7,mlp_deep,28,validation,134148,61.82625856494997,13.304394590028096,0.11204426735639572,3.325518628116697e-05,-8.686631202697754,0.0,0.00989543180912733
ex7,mlp_deep,29,validation,134148,63.06752725399565,12.758517645066604,0.10420764237642288,0.00020335757290013134,-8.686779975891113,0.0,0.00936660636216402
ex6,fourier,0,validation,4096,940.5262321610353,3.6651062889723107,3.266303300857544,0.00010233203647658229,-9.410396575927734,0.0,0.0005674644489772618
ex6,fourier,1,validation,4096,946.3036082470207,3.563554961059708,3.266187906265259,0.00010231071792077273,-9.410396575927734,0.0,0.0005675099091604352
ex6,fourier,2,validation,4096,951.9789303790312,3.7524350770399906,3.2660977840423584,0.00010215992369921878,-9.410399436950684,0.0,0.0005675975698977709
ex6,fourier,3,validation,4096,948.2968475220259,3.81898253102554,3.266357421875,0.00010215991642326117,-9.410398483276367,0.0,0.0005676720174960792
ex6,fourier,4,validation,4096,945.4924138719798,3.8645027549937367,3.2663352489471436,0.00010228735482087359,-9.410396575927734,0.0,0.0005674755666404963
ex6,fourier,5,validation,4096,948.0678904809756,3.74352788599208,3.2662572860717773,0.00010229263716610149,-9.410396575927734,0.0,0.0005674631102010608
ex6,fourier,6,validation,4096,940.7262245210004,3.7858525549527258,3.262849807739258,9.948870138032362e-05,-9.410375595092773,0.0,0.0005592721863649786
ex6,fourier,7,validation,4096,945.8926112089539,3.828925503010396,3.26633358001709,0.00010226594895357266,-9.410396575927734,0.0,0.0005676060100086033
ex6,fourier,8,validation,4096,950.1218753189896,3.7083222219953313,3.269596815109253,0.00010344853944843635,-9.41021728515625,0.0,0.0005446733557619154
ex6,fourier,9,validation,4096,930.2414687179844,3.792840923939366,3.2707114219665527,7.240180275402963e-05,-9.41100025177002,0.0,0.0005703535862267017
ex6,fourier,10,validation,4096,937.0784284760011,3.7608407680527307,3.2660586833953857,0.00010225844744127244,-9.410396575927734,0.0,0.0005675764405168593
ex6,fourier,11,validation,4096,934.7380839860416,3.7829833109863102,3.2704288959503174,6.348536408040673e-05,-9.4111328125,0.0,0.0005764135858044028
ex6,fourier,12,validation,4096,940.2382933899644,3.7843917700229213,3.2661406993865967,0.00010227201710222289,-9.410396575927734,0.0,0.0005675202701240778
ex6,fourier,13,validation,4096,941.0481548649841,3.6919062629458494,3.2649872303009033,0.00015089311636984348,-9.408968925476074,0.0,0.0005245308857411146
ex6,fourier,14,validation,4096,946.9101265160134,3.7345646749599837,3.266231060028076,0.00010232545901089907,-9.41039752960205,0.0,0.0005674830754287541
ex6,fourier,15,validation,4096,945.9382048599655,3.6438525460544042,3.2662320137023926,0.00010228205064777285,-9.410395622253418,0.0,0.0005675759166479111
ex6,fourier,16,validation,4096,929.2701335139573,3.772840934980195,3.2663307189941406,0.00010232080239802599,-9.410396575927734,0.0,0.0005674942512996495
ex6,fourier,17,validation,4096,934.699764059973,3.6319132049684413,3.266188859939575,0.00010232336353510618,-9.410396575927734,0.0,0.0005675096181221306
ex6,fourier,18,validation,4096,946.5094113289961,3.778358298994135,3.266270875930786,0.00010228481551166624,-9.410396575927734,0.0,0.0005675707361660898
ex6,fourier,19,validation,4096,950.3791374650318,3.8930302080116235,3.2662036418914795,0.00010228586324956268,-9.41039752960205,0.0,0.0005675145075656474
ex6,fourier,20,validation,4096,999.9368123550084,3.6555461739772,3.2706387042999268,7.185574213508517e-05,-9.411011695861816,0.0,0.0005708260578103364
ex6,fourier,21,validation,4096,946.8785113900085,3.6960851500043646,3.2726433277130127,5.36227562406566e-05,-9.41114616394043,0.0,0.0005497636157087982
ex6,fourier,22,validation,4096,934.3172320129815,3.5515370540088043,3.266361951828003,0.00010234241199214011,-9.410396575927734,0.0,0.0005673130508512259
ex6,fourier,23,validation,4096,938.8476910769823,3.7315633840626106,3.2661616802215576,0.00010224068682873622,-9.410395622253418,0.0,0.0005677739973179996
ex6,fourier,24,validation,4096,932.9362243220094,3.718575268983841,3.2662627696990967,0.00010223861318081617,-9.410395622253418,0.0,0.000567643262911588
ex6,fourier,25,validation,4096,939.5573517829762,3.609758431906812,3.273491859436035,5.582070298260078e-05,-9.411148071289062,0.0,0.0005598884308710694
ex6,fourier,26,validation,4096,939.8362526000128,3.897323709970806,3.269951105117798,5.470748874358833e-05,-9.411149024963379,0.0,0.0005306146340444684
ex6,fourier,27,validation,4096,940.1635007240111,3.7311541530652903,3.2661592960357666,0.00010230774205410853,-9.410396575927734,0.0,0.0005674978019669652
ex6,fourier,28,validation,4096,935.5661589799565,3.7600906209554523,3.26275372505188,9.945269266609102e-05,-9.410370826721191,0.0,0.0005578566924668849
ex6,fourier,29,validation,4096,931.5051367069827,3.780723520030733,3.262956380844116,9.96847084024921e-05,-9.410379409790039,0.0,0.0005580814322456717
ex6,mlp_shallow,0,validation,4098,1077.805302246008,4.964989580970723,0.35238686203956604,3.2244013709714636e-05,-9.414887428283691,0.0,0.0005941886338405311
ex6,mlp_shallow,1,validation,4098,1067.94162099401,4.705126870947424,0.36664220690727234,3.383196235517971e-05,-9.414826393127441,0.0,0.0005952483625151217
ex6,mlp_shallow,2,validation,4098,1062.208522017987,4.665949856978841,2.0343337059020996,0.00010671216296032071,-9.412132263183594,0.0,0.0005217897705733776
ex6,mlp_shallow,3,validation,4098,1062.5759594879928,4.645119093067478,1.3649159669876099,0.00028926008963026106,-9.403060913085938,0.0,0.0004805990611203015
ex6,mlp_shallow,4,validation,4098,1068.8773544330033,4.896691453002859,3.1528306007385254,0.0002807832497637719,-9.401490211486816,0.0,0.0004803599731530994
ex6,mlp_shallow,5,validation,4098,1056.278268672002,4.814668129081838,3.2758779525756836,0.00013475801097229123,-9.409588813781738,0.0,0.0005671805120073259
ex6,mlp_shallow,6,validation,4098,1062.950844492996,4.741512490028981,0.40897825360298157,3.1113850127439946e-05,-9.414878845214844,0.0,0.0005952043575234711
ex6,mlp_shallow,7,validation,4098,1068.4159392659785,4.666532928007655,3.084901809692383,0.00030498288106173277,-9.39891242980957,0.0,0.00045981479343026876
ex6,mlp_shallow,8,validation,4098,1071.9437103840173,4.691163438023068,2.9956865310668945,0.00015989835083018988,-9.409465789794922,0.0,0.0005243941559456289
ex6,mlp_shallow,9,validation,4098,1067.0630866350257,4.742051536915824,1.3826162815093994,0.00010233673674520105,-9.413093566894531,0.0,0.0005640066810883582
ex6,mlp_shallow,10,validation,4098,1072.7773447950021,5.157985943020321,0.4921131134033203,3.233944153180346e-05,-9.414838790893555,0.0,0.0005942359566688538
ex6,mlp_shallow,11,validation,4098,1069.0323903369717,4.546478166943416,2.8108041286468506,0.0003599689807742834,-9.392289161682129,0.0,0.0004102680250070989
ex6,mlp_shallow,12,validation,4098,1074.7559824659838,4.740166025992949,0.5693501234054565,3.27121997543145e-05,-9.414824485778809,0.0,0.0005939926486462355
ex6,mlp_shallow,13,validation,4098,1081.0711610069848,4.697511047008447,0.4141390025615692,3.253358227084391e-05,-9.414883613586426,0.0,0.0005963428993709385
ex6,mlp_shallow,14,validation,4098,1052.5120461130282,4.722893366997596,0.4583885967731476,3.3887437894009054e-05,-9.414848327636719,0.0,0.000592986005358398
ex6,mlp_shallow,15,validation,4098,1053.8861489169649,5.015337227028795,0.4002373218536377,3.212381852790713e-05,-9.414880752563477,0.0,0.0005962320137768984
ex6,mlp_shallow,16,validation,4098,1094.271031078999,4.689409807964694,0.46641454100608826,3.282442412455566e-05,-9.414844512939453,0.0,0.0005939359543845057
ex6,mlp_shallow,17,validation,4098,1085.799197264947,4.6059300360502675,0.38603419065475464,3.191389987478033e-05,-9.414896011352539,0.0,0.0005946648889221251
ex6,mlp_shallow,18,validation,4098,1068.9637812849833,4.442689547024202,0.37351885437965393,3.218699202989228e-05,-9.414875984191895,0.0,0.0005951132043264806
ex6,mlp_shallow,19,validation,4098,1064.3404680070234,4.637804720026907,2.681443691253662,0.00033208326203748584,-9.396034240722656,0.0,0.0004463259829208255
ex6,mlp_shallow,20,validation,4098,1057.1316553500365,5.009012457972858,0.4359866976737976,3.754296267288737e-05,-9.414878845214844,0.0,0.0005944522563368082
ex6,mlp_shallow,21,validation,4098,1094.780365239014,4.726286063028965,1.957329511642456,0.00011037699732696638,-9.41235065460205,0.0,0.0005635485867969692
ex6,mlp_shallow,22,validation,4098,1067.1100195850013,4.587171849037986,0.34505563974380493,3.279755401308648e-05,-9.414850234985352,0.0,0.0005968280602246523
ex6,mlp_shallow,23,validation,4098,1057.2352935409872,4.8876514959847555,0.3673003911972046,3.248894427088089e-05,-9.414885520935059,0.0,0.0005918866372667253
ex6,mlp_shallow,24,validation,4098,1078.5337183700176,4.5487943009939045,0.4612038731575012,3.066982753807679e-05,-9.414862632751465,0.0,0.0005953240906819701
ex6,mlp_shallow,25,validation,4098,1072.2857685210183,4.946619786962401,0.39111217856407166,3.1865994969848543e-05,-9.414892196655273,0.0,0.000593414471950382
ex6,mlp_shallow,26,validation,4098,1070.6899079069844,4.879496667010244,2.6920154094696045,0.0005105735035613179,-9.358634948730469,0.0,0.0008524401346221566
ex6,mlp_shallow,27,validation,4098,1061.5616968189715,4.686264786985703,2.183171033859253,9.363412391394377e-05,-9.412470817565918,0.0,0.0005450354074127972
ex6,mlp_shallow,28,validation,4098,1072.0377114339499,5.042696158052422,2.6361773014068604,0.0003329860919620842,-9.396015167236328,0.0,0.0004455371235962957
ex6,mlp_shallow,29,validation,4098,1074.1744325939799,4.778565144981258,0.4958781898021698,3.024429315701127e-05,-9.41489028930664,0.0,0.0005951257771812379
ex6,mlp_deep,0,validation,133634,1169.8674337320263,9.632609248976223,3.2719810009002686,2.5443521735724062e-05,-9.411651611328125,0.0,0.0006075036944821477
ex6,mlp_deep,1,validation,133634,1163.3946623830125,9.625256416096818,3.272221565246582,2.744938865362201e-05,-9.411654472351074,0.0,0.0006102884653955698
ex6,mlp_deep,2,validation,133634,1149.4667211779743,9.72148568200646,3.272049903869629,2.6667670681490563e-05,-9.41165542602539,0.0,0.0006100456230342388
ex6,mlp_deep,3,validation,133634,1172.9730737239588,9.96623402601108,3.2716972827911377,2.56248840742046e-05,-9.411665916442871,0.0,0.0006115963333286345
ex6,mlp_deep,4,validation,133634,1158.8840137890074,9.774929303035606,3.2724947929382324,2.535034582251683e-05,-9.411651611328125,0.0,0.0006077849538996816
ex6,mlp_deep,5,validation,133634,1167.1839338549762,9.65681917098118,3.272172451019287,2.5405086489627138e-05,-9.411673545837402,0.0,0.0006120428442955017
ex6,mlp_deep,6,validation,133634,1171.5479279980063,9.950071125058457,0.6612123250961304,1.929106110765133e-05,-9.414896011352539,0.0,0.0006303621921688318
ex6,mlp_deep,7,validation,133634,1148.77449122502,9.735048845992424,3.272184133529663,2.5936762540368363e-05,-9.411666870117188,0.0,0.0006135930889286101
ex6,mlp_deep,8,validation,133634,1149.9870592679945,9.894581411033869,0.6120356321334839,1.7813437807490118e-05,-9.414836883544922,0.0,0.0006295832572504878
ex6,mlp_deep,9,validation,133634,1164.2747127799666,9.865198460000101,3.2721571922302246,2.7289841455058195e-05,-9.411657333374023,0.0,0.0006106058717705309
ex6,mlp_deep,10,validation,133634,1178.0306455189711,9.883965309010819,3.272059917449951,2.55398808803875e-05,-9.411673545837402,0.0,0.000612158328294754
ex6,mlp_deep,11,validation,133634,1162.940114292025,9.826307947048917,0.4555412828922272,1.7377082258462906e-05,-9.414934158325195,0.0,0.0006280221859924495
ex6,mlp_deep,12,validation,133634,1162.0635464349762,9.437051187036559,3.272077798843384,2.517744906072039e-05,-9.411665916442871,0.0,0.0006117643206380308
ex6,mlp_deep,13,validation,133634,1161.618115670979,9.736650190025102,3.2715041637420654,2.434921043459326e-05,-9.411673545837402,0.0,0.0006122153135947883
ex6,mlp_deep,14,validation,133634,1159.0284498649999,9.865359877003357,3.2721853256225586,2.522494105505757e-05,-9.41164779663086,0.0,0.0006086263456381857
ex6,mlp_deep,15,validation,133634,1170.0442245369777,9.723768510040827,3.2721636295318604,3.100331377936527e-05,-9.411657333374023,0.0,0.0006112037226557732
ex6,mlp_deep,16,validation,133634,1156.0784144370118,9.743905818031635,3.2723915576934814,2.634775773913134e-05,-9.411650657653809,0.0,0.0006098449230194092
ex6,mlp_deep,17,validation,133634,1170.4013497239794,9.809982107020915,3.2724149227142334,2.105902967741713e-05,-9.411664009094238,0.0,0.00061468017520383
ex6,mlp_deep,18,validation,133634,1275.2848708370002,9.55973916396033,3.2719759941101074,2.681105434021447e-05,-9.411666870117188,0.0,0.0006098359008319676
ex6,mlp_deep,19,validation,133634,1161.9324333199766,9.849750556051731,3.271719217300415,2.3976419470272958e-05,-9.411665916442871,0.0,0.0006121196202002466
ex6,mlp_deep,20,validation,133634,1152.6453674090444,9.837539052998181,3.272320508956909,2.6952038751915097e-05,-9.411645889282227,0.0,0.0006097277509979904
ex6,mlp_deep,21,validation,133634,1144.245898424997,9.574399100034498,3.272214889526367,2.6126388547709212e-05,-9.411663055419922,0.0,0.0006107810768298805
ex6,mlp_deep,22,validation,133634,1147.111880767974,9.387531551939901,3.2719221115112305,2.5230985556845553e-05,-9.411659240722656,0.0,0.0006102308398112655
ex6,mlp_deep,23,validation,133634,1153.121558060986,9.619410573970526,3.272078275680542,2.449042040097993e-05,-9.411659240722656,0.0,0.0006104649510234594
ex6,mlp_deep,24,validation,133634,1165.4860632930067,9.790118595061358,3.271942138671875,2.2829053705208935e-05,-9.41167163848877,0.0,0.0006116286967881024
ex6,mlp_deep,25,validation,133634,1151.1499690370401,9.517974664922804,3.2720470428466797,2.5808023565332405e-05,-9.411663055419922,0.0,0.0006109864916652441
ex6,mlp_deep,26,validation,133634,1157.0443170530489,9.911176706955303,3.271721601486206,2.3955815777298994e-05,-9.411673545837402,0.0,0.0006110576214268804
ex6,mlp_deep,27,validation,133634,1170.3796978790197,9.779955908015836,3.271998167037964,2.724978548940271e-05,-9.411664962768555,0.0,0.0006118293385952711
ex6,mlp_deep,28,validation,133634,1138.0934208120452,9.510660612024367,3.2719149589538574,2.654324271134101e-05,-9.411663055419922,0.0,0.0006115179276093841
ex6,mlp_deep,29,validation,133634,1122.2577060139738,9.867367444967385,3.2720022201538086,2.596614467620384e-05,-9.411669731140137,0.0,0.0006120586185716093
ex1,arff_historical_corrected,0,validation,3072,2.0375876820180565,61.832796220027376,0.39528241753578186,0.026224717497825623,-3.2938599586486816,0.0,0.09430033713579178
ex1,arff_historical_corrected,1,validation,3072,1.5003489389782771,61.95157036295859,0.3725805878639221,0.02592117339372635,-3.2965166568756104,0.0,0.10020226240158081
ex1,arff_historical_corrected,2,validation,3072,2.057379560021218,62.55458805896342,0.3359200954437256,0.021612348034977913,-3.296322822570801,0.0,0.09459176659584045
ex1,arff_historical_corrected,3,validation,3072,1.7340834169881418,61.29901327402331,0.37112003564834595,0.023840300738811493,-3.295003652572632,0.0,0.0768476352095604
ex1,arff_historical_corrected,4,validation,3072,1.648916864010971,61.85520326002734,0.317107230424881,0.02468801848590374,-3.295698881149292,0.0,0.0896812230348587
ex1,arff_historical_corrected,5,validation,3072,1.7325674259918742,62.14594091899926,0.3388737142086029,0.02667693793773651,-3.295198678970337,0.0,0.09242023527622223
ex1,arff_historical_corrected,6,validation,3072,2.3307018720079213,61.96498711500317,0.36731764674186707,0.028799381107091904,-3.292280912399292,0.0,0.10178016871213913
ex1,arff_historical_corrected,7,validation,3072,1.875723890028894,63.3205808600178,0.3608902394771576,0.026257185265421867,-3.29549241065979,0.0,0.09919217228889465
ex1,arff_historical_corrected,8,validation,3072,1.7939129680162296,62.7580485700164,0.3296736180782318,0.01440900657325983,-3.29213285446167,0.0,0.1366710364818573
ex1,arff_historical_corrected,9,validation,3072,1.8105991079937667,61.31136944197351,0.38007766008377075,0.02546951174736023,-3.294475555419922,0.0,0.07309896498918533
ex1,arff_historical_corrected,10,validation,3072,1.8186920330044813,63.72759008099092,0.3397022783756256,0.023793403059244156,-3.2965822219848633,0.0,0.07474944740533829
ex1,arff_historical_corrected,11,validation,3072,1.9056286760023795,62.000188209989574,0.3230484127998352,0.01705457828938961,-3.2957875728607178,0.0,0.12020585685968399
ex1,arff_historical_corrected,12,validation,3072,1.4523925390094519,60.53448824695079,0.3398497700691223,0.023202836513519287,-3.29712176322937,0.0,0.09142147749662399
ex1,arff_historical_corrected,13,validation,3072,1.9722158270305954,62.50222864700481,0.35321110486984253,0.026218075305223465,-3.2970187664031982,0.0,0.09419011324644089
ex1,arff_historical_corrected,14,validation,3072,1.7154144700034522,62.69366650900338,0.37849074602127075,0.025028550997376442,-3.293576717376709,0.0,0.07547742873430252
ex1,arff_historical_corrected,15,validation,3072,1.5726073179976083,62.56613471894525,0.33938854932785034,0.026783984154462814,-3.2953131198883057,0.0,0.0923258513212204
ex1,arff_historical_corrected,16,validation,3072,1.7067687840317376,61.15528120403178,0.3520158529281616,0.017452005296945572,-3.296346426010132,0.0,0.09923963993787766
ex1,arff_historical_corrected,17,validation,3072,1.546392472984735,60.931517543969676,0.32045477628707886,0.02514946088194847,-3.297354221343994,0.0,0.08335069566965103
ex1,arff_historical_corrected,18,validation,3072,1.9286484559997916,61.43628126202384,0.33121493458747864,0.027950402349233627,-3.295912265777588,0.0,0.1010165810585022
ex1,arff_historical_corrected,19,validation,3072,1.5661683329963125,62.57590675604297,0.3633580505847931,0.025555100291967392,-3.295649290084839,0.0,0.09425634145736694
ex1,arff_historical_corrected,20,validation,3072,1.419823645032011,62.408433168020565,0.3385654091835022,0.02523810975253582,-3.296811580657959,0.0,0.08025504648685455
ex1,arff_historical_corrected,21,validation,3072,1.922148076002486,62.328547591983806,0.3143090009689331,0.024185016751289368,-3.2956345081329346,0.0,0.08290870487689972
ex1,arff_historical_corrected,22,validation,3072,1.625508130993694,62.48085966799408,0.32340145111083984,0.02616046369075775,-3.2956979274749756,0.0,0.10141708701848984
ex1,arff_historical_corrected,23,validation,3072,1.5791706099989824,63.2766992719844,0.39225080609321594,0.02659565396606922,-3.2947239875793457,0.0,0.0970756933093071
ex1,arff_historical_corrected,24,validation,3072,1.5079116760171019,61.77444328996353,0.3470941483974457,0.024283485487103462,-3.2954514026641846,0.0,0.07633651047945023
ex1,arff_historical_corrected,25,validation,3072,1.5720596790197305,59.99167428200599,0.365372896194458,0.025618817657232285,-3.2984044551849365,0.0,0.07952011376619339
ex1,arff_historical_corrected,26,validation,3072,1.8832495390088297,61.95776466297684,0.3664277195930481,0.016699718311429024,-3.292999029159546,0.0,0.1283285766839981
ex1,arff_historical_corrected,27,validation,3072,1.755975975014735,61.846702663984615,0.38180169463157654,0.021799543872475624,-3.295576810836792,0.0,0.09050767123699188
ex1,arff_historical_corrected,28,validation,3072,1.6155549679533578,63.63708834402496,0.3779393434524536,0.025957249104976654,-3.2918224334716797,0.0,0.09644630551338196
ex1,arff_historical_corrected,29,validation,3072,1.8263029989902861,62.62805137701798,0.34172332286834717,0.025847287848591805,-3.2956149578094482,0.0,0.09202228486537933
ex2,arff_historical_corrected,0,validation,3072,1.0377618620404974,45.251900992996525,0.04118863120675087,0.000544725451618433,-11.605365753173828,0.0,5.6653807405382395e-05
ex2,arff_historical_corrected,1,validation,3072,1.2417474720277824,46.14292227901751,0.05098172277212143,0.0005547008477151394,-11.607095718383789,0.0,5.056246664025821e-05
ex2,arff_historical_corrected,2,validation,3072,1.1240869259927422,45.7870495429961,0.03439961373806,0.00047507090494036674,-11.608419418334961,0.0,5.3124178521102294e-05
ex2,arff_historical_corrected,3,validation,3072,1.2529368679970503,44.92589983798098,0.03711577504873276,0.000489324564114213,-11.606160163879395,0.0,4.9524158384883776e-05
ex2,arff_historical_corrected,4,validation,3072,1.0527528120437637,45.62878037901828,0.03873775526881218,0.00037173443706706166,-11.606539726257324,0.0,4.961811282555573e-05
ex2,arff_historical_corrected,5,validation,3072,1.1511957539478317,44.85761549999006,0.038379352539777756,0.0005035309004597366,-11.608895301818848,0.0,4.8278561735060066e-05
ex2,arff_historical_corrected,6,validation,3072,1.2839139550342225,45.06668000400532,0.02211429737508297,0.0006600957131013274,-11.609956741333008,0.0,4.4505195546662435e-05
ex2,arff_historical_corrected,7,validation,3072,1.0062217920203693,45.296024229959585,0.04875965416431427,0.0005353216547518969,-11.602437973022461,0.0,4.51348205388058e-05
ex2,arff_historical_corrected,8,validation,3072,1.4120836649672128,46.204252242983785,0.04295869544148445,0.0004269402998033911,-11.60847282409668,0.0,5.219473678153008e-05
ex2,arff_historical_corrected,9,validation,3072,1.27051094599301,45.501075664011296,0.029702698811888695,0.00045855605276301503,-11.600765228271484,0.0,6.49607100058347e-05
ex2,arff_historical_corrected,10,validation,3072,1.217249492998235,44.54784061899409,0.0219485554844141,0.0005887917359359562,-11.611397743225098,0.0,4.868036194238812e-05
ex2,arff_historical_corrected,11,validation,3072,1.1275707029853947,46.22127575898776,0.019519619643688202,0.0004307629424147308,-11.605238914489746,0.0,4.767196151078679e-05
ex2,arff_historical_corrected,12,validation,3072,1.1789921119925566,46.320987145008985,0.02514977753162384,0.0005203561740927398,-11.605180740356445,0.0,4.172886110609397e-05
ex2,arff_historical_corrected,13,validation,3072,1.4470303859561682,45.21314881899161,0.041163794696331024,0.0005497862584888935,-11.541422843933105,0.0,2.8563827072503045e-05
ex2,arff_historical_corrected,14,validation,3072,1.4537542599719018,45.29108940099832,0.04435150697827339,0.00038579574902541935,-11.607662200927734,0.0,5.443364352686331e-05
ex2,arff_historical_corrected,15,validation,3072,0.9598131730454043,45.288836392981466,0.042327381670475006,0.00040227154386229813,-11.608628273010254,0.0,5.58625215489883e-05
ex2,arff_historical_corrected,16,validation,3072,1.2259316759882495,45.47946838603821,0.045628033578395844,0.0004931670264340937,-11.605770111083984,0.0,4.950555376126431e-05
ex2,arff_historical_corrected,17,validation,3072,1.266371461970266,45.817982194013894,0.0326625257730484,0.0004787878424394876,-11.606085777282715,0.0,5.601202428806573e-05
ex2,arff_historical_corrected,18,validation,3072,1.2272351529682055,46.31458339601522,0.04640740528702736,0.0006579532055184245,-11.603239059448242,0.0,3.900250158039853e-05
ex2,arff_historical_corrected,19,validation,3072,1.368415749981068,46.48008829000173,0.023087438195943832,0.00041759497253224254,-11.606094360351562,0.0,5.1211325626354665e-05
ex2,arff_historical_corrected,20,validation,3072,1.3344635699759237,46.57158640498528,0.02032954804599285,0.0006195750902406871,-11.608590126037598,0.0,5.436595165519975e-05
ex2,arff_historical_corrected,21,validation,3072,1.2543888430227526,46.29563601402333,0.024193188175559044,0.0004465656238608062,-11.57564926147461,0.0,3.6253277357900515e-05
ex2,arff_historical_corrected,22,validation,3072,1.0548121430329047,46.334175091004,0.04272796958684921,0.0004430128901731223,-11.608098030090332,0.0,5.391962986323051e-05
ex2,arff_historical_corrected,23,validation,3072,1.3000821900204755,46.562215969956014,0.04291202127933502,0.000361751823220402,-11.607308387756348,0.0,5.721899287891574e-05
ex2,arff_historical_corrected,24,validation,3072,1.1627058570156805,45.90787985001225,0.028780505061149597,0.0005548341432586312,-11.604096412658691,0.0,4.5964021410327405e-05
ex2,arff_historical_corrected,25,validation,3072,1.148456454044208,46.24537746596616,0.026040885597467422,0.0004089140275027603,-11.60856819152832,0.0,5.5190492275869474e-05
ex2,arff_historical_corrected,26,validation,3072,1.1437306540319696,45.163225968019105,0.03000790812075138,0.0004643422435037792,-11.603867530822754,0.0,6.172002758830786e-05
ex2,arff_historical_corrected,27,validation,3072,1.182167761027813,45.75573670602171,0.044239308685064316,0.00038768083322793245,-11.608170509338379,0.0,5.486281224875711e-05
