K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,reused,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,train_nll_minus_log_h,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,validation_nll_minus_log_h,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,test_nll_minus_log_h,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,6,regime_h,h_0.0001,14336,836.3026523609878,True,-9.04236126,0.213744268,1.25529957,1.86512971e-05,0.16797911197618198,-9.07111263,0.212723732,1.25133336,1.87109436e-05,0.13922774197618182,-9.0441103,0.215882599,1.24544036,1.91243962e-05,0.166230071976182,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,7,regime_h,h_0.0001,14336,882.5854284199886,True,-9.10156059,0.212218925,1.16264462,1.08874638e-05,0.10877978197618177,-9.12878227,0.211788863,1.16083992,1.15028979e-05,0.08155810197618152,-9.11017513,0.212676331,1.14690614,1.32617433e-05,0.10016524197618182,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,8,regime_h,h_0.0001,14336,885.3559002039256,True,-9.06971836,0.257726222,1.0574255,1.84281271e-05,0.1406220119761823,-9.11019802,0.258120686,1.05479264,1.8733941e-05,0.10014235197618149,-9.08345413,0.255935788,1.04729259,1.89168477e-05,0.12688624197618203,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,9,regime_h,h_0.0001,14336,849.1466060549719,True,-9.14775848,0.200719506,1.12199533,1.66108439e-05,0.06258189197618158,-9.16928101,0.20190753,1.11789954,1.70103958e-05,0.04105936197618121,-9.15908527,0.200291827,1.11149704,1.6653159e-05,0.05125510197618155,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,0,regime_h,h_0.0001,14336,4306.735536192078,True,-9.141082763671875,0.5908464193344116,0.8376919627189636,,0.06925760830430683,-9.17434310913086,0.5867764949798584,0.835379958152771,,0.03599726284532245,-9.14280891418457,0.5933852195739746,0.8284649848937988,,0.06753145779161152,3.1470233807340264e-05,3.171077696606517e-05,3.185107561876066e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,1,regime_h,h_0.0001,14336,4717.068764820928,True,-9.143760681152344,0.5620564818382263,0.9946107864379883,,0.06657969082383808,-9.18126106262207,0.5606656670570374,0.9995819330215454,,0.029079309354111516,-9.148493766784668,0.5621797442436218,0.9804930090904236,,0.06184660519151386,2.758497248578351e-05,2.802899143716786e-05,2.7675467208609916e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,2,regime_h,h_0.0001,14336,4788.858064966975,True,-9.091925621032715,0.6271660327911377,0.806830644607544,,0.11841475094346698,-9.108466148376465,0.6220926642417908,0.8049961924552917,,0.10187422359971698,-9.099154472351074,0.6216056942939758,0.7965256571769714,,0.11118589962510761,2.367706474615261e-05,2.3958718884387054e-05,2.3838249035179615e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,3,regime_h,h_0.0001,14336,4467.869665107108,True,-9.129925727844238,0.5835534334182739,0.9335994720458984,,0.08041464413194355,-9.150481224060059,0.5783973932266235,0.9248635172843933,,0.059859147916123234,-9.144497871398926,0.5824892520904541,0.9194855093955994,,0.06584250057725605,2.4556646167184226e-05,2.4933646272984333e-05,2.469485843903385e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,4,regime_h,h_0.0001,14336,4236.664695912972,True,-9.080753326416016,0.4709359109401703,0.8582402467727661,,0.1295870455601662,-9.109590530395508,0.47214046120643616,0.8522385358810425,,0.10074984158067402,-9.092228889465332,0.4728561341762543,0.8496719002723694,,0.1181114825108498,2.607932037790306e-05,2.8447968361433595e-05,3.0227874958654866e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,5,regime_h,h_0.0001,14336,4588.321703258087,True,-9.13359260559082,0.545080840587616,0.9281532764434814,,0.07674776638536152,-9.168006896972656,0.5445379018783569,0.9281814098358154,,0.04233347500352558,-9.128704071044922,0.5472887754440308,0.9172050952911377,,0.08163630093125995,3.258997094235383e-05,3.293196277809329e-05,3.315461435704492e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,6,regime_h,h_0.0001,14336,4583.312276529032,True,-9.11981201171875,0.5000513195991516,0.9518458843231201,,0.09052836025743183,-9.149153709411621,0.4950276017189026,0.9468152523040771,,0.061186662564560734,-9.120182991027832,0.5016621351242065,0.9469669461250305,,0.0901573809483498,3.415718674659729e-05,3.458623541519046e-05,3.426401235628873e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,7,regime_h,h_0.0001,14336,4457.845543400967,True,-9.132502555847168,0.5357515811920166,0.9143927097320557,,0.07783781612901386,-9.165053367614746,0.5338384509086609,0.9139274954795837,,0.045287004361435734,-9.151159286499023,0.53360915184021,0.9061076045036316,,0.05918108547715839,1.8352051483816467e-05,2.549881173763424e-05,2.4296061383211054e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,8,regime_h,h_0.0001,14336,4347.697315904894,True,-9.075262069702148,0.5315483808517456,0.9998820424079895,,0.1350783022740334,-9.101472854614258,0.5273932814598083,0.9963807463645935,,0.10886751736192402,-9.077106475830078,0.5319032073020935,0.9884240031242371,,0.1332338961461037,1.982602225325536e-05,1.987373070733156e-05,1.984054506465327e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,9,regime_h,h_0.0001,14336,4419.392697637901,True,-9.178201675415039,0.4881468117237091,1.0208321809768677,,0.032138696561142766,-9.215081214904785,0.4885357618331909,1.0169250965118408,,-0.004740842928603328,-9.196276664733887,0.48918136954307556,1.010231852531433,,0.01406370724229511,2.05136548174778e-05,2.503985342627857e-05,2.1197056412347592e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,0,regime_h,h_0.0001,14336,993.5855384480674,True,-9.398392677307129,0.28436729311943054,0.08034422248601913,-0.15438975393772125,-0.18805230533094708,-9.435179710388184,0.28375479578971863,0.07807854562997818,-0.15076185762882233,-0.22483933841200177,-9.421246528625488,0.28318139910697937,0.08013582974672318,-0.15386557579040527,-0.21090615664930645,,,,0.46821874380111694,0.47419998049736023,0.4713999927043915,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,1,regime_h,h_0.0001,14336,978.5948743680492,True,-9.39551830291748,0.5316396951675415,0.08033352345228195,-0.13893365859985352,-0.18517793094129864,-9.436833381652832,0.5299900770187378,0.07801751792430878,-0.1393926441669464,-0.2264930096766502,-9.416234970092773,0.5278520584106445,0.07994867116212845,-0.1394694745540619,-0.2058945981165916,,,,0.47532030940055847,0.48649999499320984,0.4821999967098236,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,2,regime_h,h_0.0001,14336,984.6499109789729,True,-9.424626350402832,0.3024359941482544,0.07704807072877884,-0.11552523076534271,-0.2142859784266502,-9.447555541992188,0.30518969893455505,0.07464689761400223,-0.11438093334436417,-0.23721517001600567,-9.444999694824219,0.303145170211792,0.07641217857599258,-0.11473754793405533,-0.23465932284803692,,,,0.4848937392234802,0.48649999499320984,0.49079999327659607,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,3,regime_h,h_0.0001,14336,990.9368053600192,True,-9.369245529174805,0.2538151144981384,0.08082721382379532,-0.12594111263751984,-0.15890515719862286,-9.4067964553833,0.2535715401172638,0.07874076813459396,-0.1255962997674942,-0.19645608340711895,-9.401188850402832,0.25346264243125916,0.0802484005689621,-0.12591552734375,-0.1908484784266502,,,,0.4742390513420105,0.4802999794483185,0.47839999198913574,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,4,regime_h,h_0.0001,14336,989.9078192940215,True,-9.3943510055542,0.2695085406303406,0.08103861659765244,-0.12063244730234146,-0.1840106335780174,-9.422080039978027,0.2661985158920288,0.07892535626888275,-0.1200508326292038,-0.21173966800184552,-9.410283088684082,0.2692922055721283,0.08081325888633728,-0.11997642368078232,-0.1999427167079002,,,,0.4747999906539917,0.47519999742507935,0.4737999737262726,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,5,regime_h,h_0.0001,14336,986.3827672349289,True,-9.40087890625,0.2483377456665039,0.0800519585609436,-0.1259310245513916,-0.19053853427381817,-9.431347846984863,0.24631129205226898,0.07787825167179108,-0.1259240061044693,-0.22100747500868145,-9.417723655700684,0.24764232337474823,0.07941747456789017,-0.12457624822854996,-0.20738328372450177,,,,0.4799906015396118,0.48339998722076416,0.47759997844696045,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,6,regime_h,h_0.0001,14336,984.4276165009942,True,-9.3712158203125,1.1702897548675537,0.08020901679992676,-0.14717227220535278,-0.16087544833631817,-9.405418395996094,1.1801928281784058,0.07778260856866837,-0.1450565904378891,-0.19507802401991192,-9.39200210571289,1.1777600049972534,0.0797489807009697,-0.1476520299911499,-0.1816617337367088,,,,0.4821734130382538,0.49069997668266296,0.47939997911453247,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,7,regime_h,h_0.0001,14336,990.2972065779613,True,-9.388306617736816,0.2500164806842804,0.08092058449983597,-0.12271152436733246,-0.17796624576063458,-9.417113304138184,0.2480810284614563,0.0787619948387146,-0.12012305855751038,-0.20677293216200177,-9.402617454528809,0.2514040172100067,0.08041684329509735,-0.11988415569067001,-0.19227708255262677,,,,0.48961561918258667,0.49079999327659607,0.4860000014305115,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,8,regime_h,h_0.0001,14336,990.5879129199311,True,-9.400489807128906,0.7384485602378845,0.08053327351808548,-0.12493574619293213,-0.19014943515272442,-9.430065155029297,0.7467645406723022,0.07839369028806686,-0.12439092248678207,-0.21972478305311505,-9.423246383666992,0.7335631251335144,0.08031173050403595,-0.12416628003120422,-0.21290601169081036,,,,0.4915124773979187,0.4926999807357788,0.4885999858379364,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,9,regime_h,h_0.0001,14336,988.3168009080691,True,-9.357461929321289,0.7151910066604614,0.08058744668960571,-0.12033957242965698,-0.14712155734510723,-9.395971298217773,0.7245622277259827,0.07850918918848038,-0.11948703229427338,-0.1856309262415916,-9.376752853393555,0.7157655954360962,0.08011193573474884,-0.12013968080282211,-0.16641248141737286,,,,0.47267967462539673,0.4779999852180481,0.47279998660087585,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,0,regime_h,h_0.0001,14180,957.6212346040411,True,-10.955739,0.0602368042,0.325762987,9.12961059e-06,-1.7453986280238176,-10.9925318,0.0602941103,0.327331036,9.15797045e-06,-1.7821914280238182,-10.9921246,0.0599960573,0.333430022,9.16288081e-06,-1.7817842280238185,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,1,regime_h,h_0.0001,14180,965.0384103769902,True,-10.979208,0.0564092509,0.31944412,1.19090009e-05,-1.768867628023818,-11.0079403,0.0564837456,0.311045051,1.19670403e-05,-1.7975999280238177,-11.0175352,0.0561452396,0.325377941,1.1927229e-05,-1.8071948280238175,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,2,regime_h,h_0.0001,14180,990.0887323420029,True,-10.9909649,0.0596738718,0.297993034,1.31546758e-05,-1.780624528023818,-11.0244665,0.0596139766,0.282307178,1.31734696e-05,-1.814126128023819,-11.0251102,0.0593468659,0.30650726,1.3195815e-05,-1.8147698280238185,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,3,regime_h,h_0.0001,14180,1052.4665805760305,True,-11.018013,0.0456337966,0.252661377,1.20879331e-05,-1.807672628023818,-11.0454416,0.0456463806,0.243237719,1.21148651e-05,-1.8351012280238184,-11.0471306,0.0454335436,0.258643597,1.21240473e-05,-1.8367902280238173,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,4,regime_h,h_0.0001,14180,950.78314477799,True,-10.9512253,0.0565796904,0.251052558,1.12863454e-05,-1.740884928023819,-10.9892359,0.0565770864,0.250517845,1.1361225e-05,-1.7788955280238188,-10.9784899,0.0564158149,0.251661152,1.13992355e-05,-1.7681495280238178,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,5,regime_h,h_0.0001,14180,999.5473174040671,True,-10.9302483,0.0588555224,0.267632216,1.14571121e-05,-1.7199079280238188,-10.9736795,0.0589767769,0.263102233,1.16733663e-05,-1.7633391280238175,-10.9597092,0.0584812015,0.2701796,1.15684343e-05,-1.7493688280238189,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,6,regime_h,h_0.0001,14180,977.8665959800128,True,-10.9791136,0.0869256109,0.198928937,1.3626598e-05,-1.768773228023818,-11.0079823,0.0870559812,0.19731459,1.36025064e-05,-1.7976419280238183,-11.0062027,0.0863081962,0.199320704,1.36286126e-05,-1.7958623280238175,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,7,regime_h,h_0.0001,14180,965.1496501018992,True,-10.9410095,0.0788964182,0.200077564,1.02396689e-05,-1.730669128023818,-10.9823294,0.0789766386,0.201356679,1.02576114e-05,-1.7719890280238175,-10.9776812,0.0782829747,0.199260086,1.02627782e-05,-1.7673408280238174,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,8,regime_h,h_0.0001,14180,968.7401393860346,True,-10.9621525,0.0532960892,0.183331266,1.15022476e-05,-1.7518121280238184,-10.9927683,0.0535338297,0.185418457,1.15713719e-05,-1.782427928023818,-11.0045938,0.0528488867,0.181623042,1.15657167e-05,-1.7942534280238185,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,9,regime_h,h_0.0001,14180,978.4541416990105,True,-10.9536514,0.0603048615,0.265615106,1.31306551e-05,-1.7433110280238182,-10.9845905,0.0602036715,0.260030985,1.32079986e-05,-1.7742501280238177,-10.9889431,0.0602956526,0.265516996,1.3176058e-05,-1.7786027280238184,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,0,regime_h,h_0.0001,14180,5074.432566803996,True,-10.803291383361817,0.5089432903858914,0.17533944667584464,,-1.5929510113856349,-10.833775981140137,0.5112923807363445,0.17877499269531283,,-1.6234356091639555,-10.830074560546874,0.5092794556606245,0.1843787383651347,,-1.6197341885706926,2.6909181542578153e-05,2.6965350116370246e-05,2.695818511710968e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,1,regime_h,h_0.0001,14180,4826.75758781808,True,-10.808383032226562,0.3360969589467824,0.19581368523905163,,-1.59804266025038,-10.837513581848144,0.3365515013913484,0.1940915827262129,,-1.6271732098719625,-10.832870613098144,0.337218976190332,0.19607586680219866,,-1.6225302411219626,1.9469825929263607e-05,1.95496959349839e-05,1.951802369148936e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,2,regime_h,h_0.0001,14180,4740.180326152011,True,-10.845523880004883,0.3576242054502037,0.2301646776322004,,-1.6351835080287014,-10.882375221252442,0.3576726094462133,0.22909595935203467,,-1.67203484927626,-10.87822785949707,0.35892929693716724,0.2432388113616284,,-1.667887487520888,2.1437930627143942e-05,2.1492740415851586e-05,2.161168958991766e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,3,regime_h,h_0.0001,14180,4798.399631968932,True,-10.769908236694336,0.5268041129160641,0.2574942945040344,,-1.5595678647181543,-10.812686642456054,0.5220582976673926,0.2473713687859792,,-1.602346270479872,-10.788352362060547,0.5331585929535543,0.2679262721144904,,-1.5780119900843648,2.726277853071224e-05,2.7384974600863643e-05,2.732783104875125e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,4,regime_h,h_0.0001,14180,4792.432424045051,True,-10.75715170288086,0.487502463548942,0.1984378292740337,,-1.5468113309046778,-10.795083779907227,0.48750665426748696,0.19250898710228548,,-1.584743407931045,-10.785033581542969,0.49052297216624735,0.20979285540891965,,-1.574693209566787,2.7991418392048217e-05,2.801369373628404e-05,2.8413058316800743e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,5,regime_h,h_0.0001,14180,4794.773949704948,True,-10.886577809143066,0.2512566295371486,0.16220057594071768,,-1.6762374371668844,-10.919930111694336,0.25257348777843897,0.16111867610334016,,-1.7095897397181545,-10.914151943969726,0.25207809533925035,0.16165580440256722,,-1.703811571993544,2.811399826896377e-05,2.816610322042834e-05,2.817133645294234e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,6,regime_h,h_0.0001,14180,4792.113406813005,True,-10.794794662475585,0.49013452389449913,0.22642038795245092,,-1.5844542904994032,-10.82478439025879,0.48907166068384034,0.20621150056723403,,-1.614444018282608,-10.819023582458495,0.49399559970252466,0.23600785385976591,,-1.6086832104823134,2.2133104721433483e-05,2.254310493299272e-05,2.3481372409150936e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,7,regime_h,h_0.0001,14180,4708.682201946038,True,-10.81633673400879,0.3807676825242196,0.17995664928332203,,-1.6059963620326076,-10.860577879333496,0.38296920754114216,0.1784016049576124,,-1.6502375073573141,-10.85044602508545,0.37867731630093904,0.18001489593429312,,-1.6401056531092681,2.7463162041385658e-05,2.754553861450404e-05,2.7478617994347587e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,8,regime_h,h_0.0001,14180,4898.558328520972,True,-10.77827981109619,0.4368483760643019,0.2151295257183139,,-1.5679394391200088,-10.810536755371094,0.4356543465707424,0.2088150252831965,,-1.6001963833949127,-10.814112916564941,0.4398146358157826,0.2242742164532596,,-1.6037725445887592,2.518377914384473e-05,2.5246305085602216e-05,2.5233874112018384e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,9,regime_h,h_0.0001,14180,4811.36058673705,True,-10.853681558227539,0.25838134317290384,0.18723115250236774,,-1.643341186251357,-10.884733267211914,0.25870296630772244,0.18513146671734135,,-1.6743928952357319,-10.88084486541748,0.25858199574375684,0.18684168403556262,,-1.6705044934412978,2.2761714717489667e-05,2.2813643226982094e-05,2.288391988258809e-05,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,0,regime_h,h_0.0002,14336,866.2342915849295,True,-8.40946388,0.154951051,0.871847153,3.07892733e-05,0.10772931141623765,-8.42246532,0.152389959,0.870391965,3.08769268e-05,0.09472787141623762,-8.39718723,0.155639917,0.861470819,3.10493924e-05,0.1200059614162381,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,1,regime_h,h_0.0002,14336,847.8263300019316,True,-8.38329792,0.220569223,0.992579758,1.78781975e-05,0.1338952714162378,-8.37679958,0.221682802,0.994905651,1.91552772e-05,0.14039361141623807,-8.38594151,0.220180377,0.979223609,2.27157834e-05,0.1312516814162379,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,2,regime_h,h_0.0002,14336,844.4048190489411,True,-8.32080269,0.218190089,0.775582373,3.2790238e-05,0.19639050141623748,-8.32301903,0.218960732,0.771432638,3.28920141e-05,0.1941741614162389,-8.32196617,0.216594517,0.767785668,3.27746784e-05,0.1952270214162386,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,3,regime_h,h_0.0002,14336,831.6429712249665,True,-8.4139595,0.168873847,0.971702814,2.80088334e-05,0.1032336914162375,-8.41740894,0.169310957,0.964141667,2.84501166e-05,0.09978425141623859,-8.398983,0.169885531,0.954111338,2.82032488e-05,0.11821019141623879,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,4,regime_h,h_0.0002,14336,845.8384048249573,True,-8.32299328,0.234071553,0.921808422,1.77730599e-05,0.19419991141623782,-8.32035351,0.232970208,0.918168068,1.8863575e-05,0.19683968141623787,-8.31144238,0.234543383,0.911685348,2.22239578e-05,0.2057508114162374,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,5,regime_h,h_0.0002,14336,843.9797654199647,True,-8.35898685,0.199796826,0.949479163,1.96665278e-05,0.15820634141623735,-8.36381817,0.198255807,0.948607326,1.97281479e-05,0.15337502141623816,-8.35509586,0.201953873,0.938062072,2.11568149e-05,0.16209733141623772,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,6,regime_h,h_0.0002,14336,843.3067331190687,True,-8.30759621,0.20545505,1.08729386,2.29028938e-05,0.2095969814162384,-8.30493259,0.20473507,1.0838604,2.30828973e-05,0.21226060141623826,-8.30768776,0.207421139,1.07805181,2.31560498e-05,0.2095054314162379,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,7,regime_h,h_0.0002,14336,841.8826286119875,True,-8.3967886,0.165409625,0.981565058,1.63715195e-05,0.1204045914162375,-8.39879227,0.162387505,0.981579363,1.72358468e-05,0.1184009214162387,-8.4131031,0.164981514,0.971850634,1.81224405e-05,0.10409009141623748,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,8,regime_h,h_0.0002,14336,852.6994140549796,True,-8.32870007,0.267326176,0.974172354,2.97224542e-05,0.1884931214162382,-8.32975769,0.266002089,0.971059144,2.99607764e-05,0.187435501416239,-8.32467842,0.266785562,0.963923573,2.99102776e-05,0.19251477141623852,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,joint_fourier,9,regime_h,h_0.0002,14336,851.8298874230823,True,-8.37712288,0.211155266,1.01749349,1.05373065e-05,0.14007031141623827,-8.38210011,0.211813211,1.01467931,1.1717807e-05,0.13509308141623855,-8.37953281,0.210471526,1.00680268,1.34845441e-05,0.1376603814162376,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,0,regime_h,h_0.0002,14336,4385.378525152919,True,-8.348361015319824,0.6107500791549683,0.7759370803833008,,0.168832176096414,-8.357574462890625,0.6102761626243591,0.7760332822799683,,0.1596187285256132,-8.347552299499512,0.6107572317123413,0.7679161429405212,,0.1696408919167265,4.460343552636914e-05,4.51940722996369e-05,4.5005119318375364e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,1,regime_h,h_0.0002,14336,4306.252622770029,True,-8.361005783081055,0.559461772441864,0.953687846660614,,0.15618740833518352,-8.37324333190918,0.5578284859657288,0.9546771049499512,,0.14394985950705852,-8.371301651000977,0.5581312775611877,0.9399418830871582,,0.14589154041526164,3.139413456665352e-05,3.3208434615517035e-05,3.41572958859615e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,2,regime_h,h_0.0002,14336,4379.504700658028,True,-8.309998512268066,0.7024325132369995,0.7456438541412354,,0.2071946791481718,-8.326247215270996,0.7025816440582275,0.7455612421035767,,0.1909459761452421,-8.331177711486816,0.7040624022483826,0.7345778942108154,,0.1860154799294218,3.498644582577981e-05,3.7269735912559554e-05,4.250970596331172e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,3,regime_h,h_0.0002,14336,4357.853728262009,True,-8.365760803222656,0.5522501468658447,0.752906322479248,,0.15143238819358196,-8.36872673034668,0.5503141283988953,0.7459741234779358,,0.14846646106955852,-8.363924980163574,0.5553228259086609,0.7485843300819397,,0.153268211252664,4.5369066356215626e-05,4.487027763389051e-05,5.225588029134087e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,4,regime_h,h_0.0002,14336,4269.82506382803,True,-8.314518928527832,0.5722925662994385,0.7176400423049927,,0.20267426288840618,-8.314497947692871,0.5661830306053162,0.7134532928466797,,0.2026952437233671,-8.319348335266113,0.57532799243927,0.709709882736206,,0.19784485615012493,2.9612154321512207e-05,3.23423337249551e-05,3.439216015976854e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,5,regime_h,h_0.0002,14336,4338.33092671691,True,-8.3419189453125,0.5991191864013672,0.8396039605140686,,0.1752742461037382,-8.35446548461914,0.6010525226593018,0.8388356566429138,,0.16272770679709758,-8.334643363952637,0.5977748036384583,0.8293150067329407,,0.1825498274636015,3.50369700754527e-05,3.482587999315001e-05,3.5901288356399164e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,6,regime_h,h_0.0002,14336,4413.282778010005,True,-8.330506324768066,0.5594427585601807,0.8551350235939026,,0.1866868666481718,-8.336864471435547,0.5540719628334045,0.8526445627212524,,0.18032871998069133,-8.346623420715332,0.5642057061195374,0.8513005971908569,,0.17056977070090618,4.286193143343553e-05,4.3858068238478154e-05,4.311459997552447e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,7,regime_h,h_0.0002,14336,4458.193187038996,True,-8.372332572937012,0.5830223560333252,0.8496455550193787,,0.1448606184792265,-8.380562782287598,0.578336238861084,0.8505302667617798,,0.13663040912864055,-8.390128135681152,0.5886664986610413,0.8417844176292419,,0.12706505573508586,2.4090915758279152e-05,3.3365686249453574e-05,3.0438288376899436e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,8,regime_h,h_0.0002,14336,4280.634744168958,True,-8.336891174316406,0.6315159797668457,0.8523514270782471,,0.18030201709983196,-8.347923278808594,0.6254484057426453,0.8479786515235901,,0.16926991260764446,-8.3433198928833,0.6323887705802917,0.843553900718689,,0.17387329853293743,4.355494456831366e-05,4.406465814099647e-05,4.430424451129511e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,split_fourier,9,regime_h,h_0.0002,14336,4323.624369777972,True,-8.385926246643066,0.6931101679801941,0.9224656820297241,,0.1312669447731718,-8.394176483154297,0.6892869472503662,0.9210852980613708,,0.12301670826194133,-8.393529891967773,0.6976671814918518,0.9132542610168457,,0.12366329944846477,3.28787173202727e-05,3.322754491819069e-05,3.301317701698281e-05,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0002,0.0002,arff,0,regime_h,h_0.0002,14336,987.7681982240174,True,-8.624102592468262,0.3892364501953125,0.07976241409778595,-0.12812858819961548,-0.10690940105202351,-8.642443656921387,0.3834303617477417,0.07770900428295135,-0.12690256536006927,-0.1252504655051485,-8.62734317779541,0.38831377029418945,0.07951793074607849,-0.1281774640083313,-0.11014998637917195,,,,0.4665031135082245,0.4684999883174896,0.4617999792098999,,,
