iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
14,4894.3955078125,0.8486328125,764.9420647055035,622,9,9.029343679990326,2.537323349228425,2.1227269346496636,036ba766651171885ff3cca1aec4a6800e0f6de0fc5ac82a1a668a76cc464f45,f675cfb12a97dcf761ea0ef9aa59e223a47a7e99799ffab333916ab4544f931b,4779.07275390625
15,4891.43212890625,0.857421875,770.9542701735891,610,10,9.096888053147799,2.6837898038071324,2.2259808747434997,7f0e193575fead1a983d520d459532e9569217f5636be32de46f792e8c88605a,dc55f4d60af08726ce72713323bc54818cf7ea6d8950351f20646e71450f0710,4779.984375
16,4888.9775390625,0.8662109375,800.7984608210083,624,6,9.20539650177757,2.825929726244649,2.3628457204690654,a685cbfb66fb6642c1a832cfbd45a2ce6a96d1d631406738103b347a95fc3c08,8176c5166b8d51ad353dc2070bd760aecc19f624995bd7ebd604a0da9c4d9ce0,4778.32421875
17,4885.4599609375,0.8798828125,772.2349455394216,610,12,9.513315100033273,3.0015189649166403,2.514674323991618,1439d00750be2d3c1f93a9e58bb5c26bdfa65c91093f9e8de40266000570ea38,da656a2efd3370454a91acea3b40fc2a49c52f8c5219652f98eeae2616514c27,4775.78955078125
18,4881.9638671875,0.8818359375,775.3777449245181,613,10,10.364258588214165,3.15543210450792,2.6360929197070133,08538bdc7ccb3b956daa030f361c7d48fdbeeb1546fe79f68f7f9e5807004feb,8fd77c04b3d82f2093d292d9ba2cff4234da9e9f994a432a1cfb6a5c1f94e6a7,4774.5322265625
19,4876.72314453125,0.861328125,738.0758708276238,612,9,11.320376150930084,3.3815128615470806,2.751941440676402,13b4ea982a07b4410e2124ad48dcfa2bedd51acb8f9a338c25c1bc36ef217eb7,616bc513a0d45111bb4a8e4f9ecc4fb985b8a1d331e30d0d8682504fb35e686d,4771.76611328125
20,4871.6875,0.84765625,739.5792175176407,606,10,11.7785916138749,3.5981656130914166,2.8947932621667114,775c1ec941bf076a946c6c35b5b1adfae3edba96bdc6de4a2b947e09fdd75e44,516b2943b37d64b333071de6d6ca950441ece541fd65678f3c61df9b583d67e5,4776.7451171875
21,4865.90673828125,0.8466796875,722.1756142216966,595,9,11.970130487251852,3.79262349487007,3.0465221592363343,43be2eeec8f50c1aaf7004548cd2dc69e9c387d2e8f0b3e53ba4255b277663d7,df3e092895d2dfbd3d3fec5d802ae9331a1b620ff058d1745d9248eddf823f4f,4787.02783203125
22,4860.529296875,0.837890625,737.9599392209806,620,9,12.170485401109506,3.954968670615378,3.1474692254042127,729487f08d064e5d42d08b566b12ab4af8ed1165ad726b9fb14e131d69a24b7d,a6ae14a3184b1e7ade0cad0a29fcca8748cfa5b401c48c89b651fc62629f56a2,4796.1513671875
23,4856.794921875,0.8642578125,749.1247746580708,591,8,11.7468137010365,4.142943991308123,3.270770209323838,0fa8930ec920a89271c5570a94c17e9eeeaca1ec64104e250a7a8782ad300dec,93ea9203c2da7521c9b1e6e9dba4100ff6bddaa0b7fa3970a743c104c94fbd88,4804.1923828125
24,4853.34228515625,0.8505859375,791.5673297341807,599,7,11.399175338201882,4.287144115162152,3.4061223258571567,2c8651bae6d9a8492166b0a84820f2640f4f91d5e9d5bd703a1374ae95a543de,85b257b8f7de89bf6d7e281992da6e622fd350c7491686ec0653a4a771c056f5,4814.560546875
25,4848.9716796875,0.845703125,771.3945776087459,590,15,11.024456303824245,4.472081101100348,3.4876828761804415,b2f2148bc393d22bcd67b8f379a395ab6cac0549ae931722e91fee3c8d6813cd,2d674d6a7400c7e9e5ef339d734b1d9258f9561d52c3d785326d916b3083746a,4822.8974609375
26,4845.4296875,0.861328125,806.5971193835226,602,7,11.351574203473493,4.610808858804755,3.5214368228700654,1132bde631a0e27bebb53aef467ae0d428197736c75594bf5bacc6a798b1335c,853c1bceb52fc1f6d1dd84c3e987340b039d4a115da0edc8c6033ada0b17b6fe,4828.6865234375
27,4840.9267578125,0.8671875,766.8412764460282,605,11,11.875080683989772,4.7542155584183865,3.5939038714117424,5731109edccaf6b99f186ca00ab34cd9718a1ee3766857ab881b2aa3ebafe6b5,b643104e0425ed223e5075c522b383a11ba952722762baa75b9a29184680aeda,4833.39404296875
28,4835.5361328125,0.8662109375,767.2956065342835,598,10,12.352009052406794,4.889963701490158,3.682146707882687,b3981ee604db6e94275f973d62b132caeca1cade190b9206af5706f6fad62f87,52a18594b1cd98d33db7bdd78b9c353c42449e98e506b96474bb3ba77fee91b1,4834.11181640625
29,4829.3623046875,0.87109375,771.0300472680706,603,8,13.19313065229668,5.1018109149976265,3.878670212903356,6c2fda3f03adb41cc9dc499677195f7571974d9e0092ddef31423febde06d7d8,af00a0c73980aa345cd7e57ac4ecd8b3f6bedeed7edca7d0a307ce1536cb0bb3,4844.88818359375
30,4823.36279296875,0.865234375,775.9623663730367,618,8,13.957973600857613,5.24053307797974,3.9927139522537596,49d01f3b893c36ada4c7073c58f95e318540b6a5d0754cec360731d800f6a9f9,2cb05ab3d98d2ae72bd2f3b7c15e736f3a967c231a7cf28763962d1755773542,4855.443359375
31,4817.3701171875,0.8828125,779.242132361616,596,7,14.008210473834875,5.378189664641571,4.092304877657237,3a4eae19cb7cc0d922f175e638e5ecb3cf5a95376a710c5469a33678eafc5a66,5a6cab1189bfc0628742bbe1019158957b71c6a2cedc1bc4a889a831e5036724,4867.20458984375
32,4811.1533203125,0.8681640625,801.246203814134,615,6,14.451410466018787,5.497648190398733,4.21195763647221,80c179c2c6b979c98f38f3a792ea96a46633144a6e13be3f66427d58251559f3,c433a9cefdbcfd24f3261af238d62ec137f31e3fa408e3dd8c3c0a13c67b3e99,4878.13671875
33,4805.2177734375,0.8583984375,796.9599307562111,611,6,14.692938309412794,5.6991683175995655,4.4044739819080085,77e37ce3d9d20f6fd31aa2cacba9157272ec2b2655b1fdd934d95ea75ab07805,4ea419cf4f0bc5e3126c21724c7abaed85c46d127e1d6c110b10154bf819fe3a,4882.19287109375
34,4800.78515625,0.875,810.534142690628,624,5,14.78615308794706,5.817341300151237,4.486869687552988,5e84f265ab36ad23a0aa4d426d9e6150575493480ea93d41e5757047d5e7ce80,3f6ba72d324a1979921f625e3d6f6004a14e303488d2c453c55e5c20f17b5939,4890.47314453125
35,4796.7060546875,0.87109375,814.5282859562755,623,7,14.742167903918443,5.878969276893627,4.546967793451074,85bd4096bd7645e318a34a726d984ec1bd582b6427c0613d79240404589f7d83,376ec07ceb496e16469fb23e2f8b5252a7eb363f31f9d34372821b1c271d2cf1,4894.48681640625
36,4792.85498046875,0.87890625,825.363795809519,610,6,14.728331867395717,6.036413376906757,4.72398074903088,689ef6424b54a0e63f6eff12754f5f04763b0be80d7abb666f97629aa6d83a09,2df2ac8a4fd646b42b2e0efe3bdafcbb4d210328428563981b3cfd3b9835751b,4897.3740234375
37,4787.89208984375,0.888671875,816.5490943332285,623,7,14.996479069744941,6.141213195237602,4.890370209750606,5150582b5b3fe1fe9e63dccd3005607ca7d9c69db985629295537ecd22db9ffe,618f62380cd4e6ac3fd1c57fb62686178b7d16bbdefe5ffc2e0a3ce7d1acab66,4904.50732421875
38,4783.841796875,0.892578125,835.5369905838218,607,11,15.047119796995657,6.3202894764273525,4.9686175200772915,e1707b0cfd5d6ab8a73dfc9503250e9cb0b174d50d39285ed83c414054d5f4b6,6c36c7e15e5ad7b4ef59358bd041685797b7d1ae91e79f0815dab0e2dfdfc76b,4909.638671875
39,4779.29443359375,0.90234375,852.7094330974431,632,10,15.52277024338578,6.469241949197646,5.071485176262056,6c15fc3fead99b2483c8c99b6e5b03a22970fa568ac733950ff0c808c87ff691,7a479d5bf3ab45d5d23ce869de6c670f1d3ac2986c4314303263e467f1b2ab68,4907.71484375
40,4775.49609375,0.8798828125,842.4294581854955,598,9,15.950956269020882,6.52103069706651,5.108225044699244,17e0b94c194e4f3d9c92b2aed58b125e3d824020bdd418896f41b988ef70d55e,9eef45834b875f30382784a825ec1df171205ac5da55d5638d1752ba97a0cc6c,4911.8720703125
41,4771.46142578125,0.88671875,850.1925656822966,593,10,15.803135184821146,6.557028813980677,5.150474792573754,67d97d4af7f21e81b78a1a2518ed19d4d6cce3a12455b917e29bebbba4300b0e,3858a9e986c5ef50b493ac7e57223d24c020e79f4a68aaaeeeef6be735b3e27f,4917.54150390625
42,4768.14501953125,0.8955078125,865.7626619475018,637,7,15.968846915787417,6.834963047439996,5.315082338738013,6444c6f1dc640a45ba47026a9d2222759db37036975b583a8176895931f525a7,ca0bdf029422c19a2531f6dd15f9108abab30d25c849789e3d9223f3d7c71ad4,4920.17724609375
43,4764.13330078125,0.884765625,867.4009260556052,608,6,16.410106509617627,6.870983418608212,5.35181681546434,8c7975ec05f6d204773a7f53923e277ae34ac2046c62046dad5d772ca8538d6a,19be30014ed11d5764aa5599ae4f5e2849f159a6ce8a172f87e7057acf72f31e,4924.09716796875
44,4759.7333984375,0.89453125,862.247209996037,608,8,16.858128307665375,7.017867495409527,5.523885105077067,fe4c056b3135db96b8091036294f1750d4b300baf138c61108ca5fc39f9f21bd,08ad272907932c3e58b3cec1f28ee2f4f0edfeb8076247d297d593152990529e,4931.25537109375
45,4754.77734375,0.8916015625,869.3889111318093,623,6,17.754568287189233,7.174132899196047,5.643333162666787,f312e5c266a1f9b45003b1719881e40f3e38cca72fb862ed843ea428bc87652f,2cdf1bd710030f4b1d7d81b83d368953b5aa5fcc31cf43e4b1368cc1cd26fa00,4937.15380859375
46,4750.2421875,0.8779296875,858.2119093458019,639,6,17.78692093271291,7.28360097241801,5.705921151340327,597ba448938a65230dc79c9ebea727e55204717b4da3e5f706b5c2d9b6f8b09b,9defd89c46217b7f7626bba80c24b42ccad86f3c357de3aaa3b5d593069b4ba6,4950.89501953125
47,4746.74755859375,0.8798828125,875.3131807239831,623,7,17.756004119271854,7.318885900750609,5.7484127423135,88e9507a4106a7b33f98f3c26e3cd8fbda807153cb53235848135c2a65085226,f0db2ed8c399a1974cd78525a61f32244f20459766d6e03b651c25de1a270e56,4951.2529296875
48,4742.37158203125,0.876953125,849.0673688027412,602,10,18.06923017240194,7.447798341644416,5.875081779153412,632d66aa25848452b26a9b2df256013ca83fa9ef3ee6d195a808f22b1ed62c17,adf7f3c34e50eb8e2a4fe05555bce8b5891e78c9028a76b47bb15700394bcb79,4958.44189453125
49,4738.646484375,0.8876953125,849.2827706791163,619,7,18.149598781698533,7.516725354731505,5.963178506623865,6b56203c37f0f0b254c8656c6b567a50a5f16ce3a4c3647e27b5c91af5cf1262,a8ab32fd7a2dcff2e7d325bf97f75366f75ed12d30ec18b991c5006609a20ed3,4965.0693359375
50,4734.169921875,0.890625,854.8874019611302,610,6,18.59861295282023,7.773481125624869,6.151711230109863,529c5593e7aac8d1ca38821df8bd01bfde79532398f42749e134bfd274936f10,53f1d7a8157f7c7d7d8d466ac04f005d80b2e9c32a2e02c6886612224650f8eb,4975.17529296875
51,4728.41796875,0.8818359375,834.9959364290514,610,9,19.08849085893796,7.850326283770346,6.281363458070973,023f9dd9337143a14f251044a4cbbc7c0c24324f3e113d90b880bcff9af77238,8bccdfd7e92cda8c5ed3f135fc4c1d4e602330ea7bca6be5171981270dec8e48,4987.26123046875
52,4723.16552734375,0.869140625,839.8174573713826,620,7,19.10440651401624,7.768394162752084,6.249733904150559,5fdb47249643e26edc7c3af0ecee59c509c4c9b50bf6905835477e8bc2d4031c,047c681225517af0ce12886137017e86bd6fb76f4dfb7a7e3a6807584b271379,4996.44384765625
53,4718.21533203125,0.884765625,851.6554230568898,623,7,18.966255839789294,7.84816479826412,6.297128910823294,e9ae38e1c88e6b5b6a86bfbb3da521c93f14fb39d6d6c57907d0985b622982bc,c1485dd1000b0060e774f24616bb287504caa3a8c5e0b6c408f1794656e530b1,5003.71826171875
54,4713.2509765625,0.8896484375,867.2500912273041,639,8,19.394903389188183,8.040390543589174,6.448586499351711,b6b8032d6e3ecfd95603b5b9db109a620c8b68c887339832b1b9ec010e402753,f4083d60202ed92c0e6a36694b781d0517dcc899e3964b7dcaa9aa66c6b2eea3,5011.265625
55,4706.54052734375,0.8896484375,841.7844328995186,606,8,20.415243182392256,8.182178479707813,6.414763132844068,5e41ba9348ec564e3c45c6865f180f4e4e0a6113548a299073c269013eb12fc5,800b7c217d9fd68c464f86c0ef829a7b7537bc3f5871eef8e50b9f752070220f,5016.18798828125
56,4701.31591796875,0.8701171875,852.6454650232109,631,8,20.67403540483795,8.274054517763638,6.539173287171057,d2e4ff754c59075ab21fe20d394aec2ce507ee352a77f4c09c3cbb2077ee608b,e5799bc15102c0c9f691295c8f83ac07bec2a960c291afae93cc52ad827981fe,5024.310546875
57,4696.9169921875,0.876953125,860.7436763755128,634,9,21.281720987264812,8.41786478970594,6.614497387783789,ad283b5c17e967dc0c9c88c569a8c452eadfeec01a2895a8472f721600b16f9a,395e08eaead2379e425d25c8aa2933321986e75f069e60af47dfde047dde2f76,5021.33984375
58,4692.14208984375,0.896484375,859.3103854882975,625,8,21.933267015221,8.60366607924849,6.8087378975714605,734a898c29e675caac72291e78e5c738a5c9e1ee58ea7e942594f046daaa0e94,206c3dcfb4ae3463cae3f4f727666ef1a37e1e53cb4fc675d8e97a0d59c2ea32,5024.3193359375
59,4686.7744140625,0.8916015625,850.8088679525499,638,6,21.87987756951207,8.598168305247974,6.734201985268797,fcc451407e22c8fe6e9a6193fbe42951e022e28a0493be06b97c985284760658,a21b74d10d27b109bba111fda4229e697dc4a6cd4c4857b1a2588144025ed0ad,5029.029296875
60,4681.29345703125,0.8818359375,865.577672532022,637,5,22.25261002443166,8.706308591859681,6.869759791511773,dd92faf9d4e46bbb4901a0ef56d368a50e14e6b895460e2861342c7c465fd560,d9b4a093ec85f5ad38d8e26745a3ad4dffc39cfd65e2956085f3fa58200e0c62,5025.1474609375
61,4675.74560546875,0.8837890625,851.1214708087125,598,6,22.402892991055232,8.775860157258204,6.94927441009959,5c5aece22807f25b67b921ac4dbf8bbae363e5e339756575d955d12790568114,7619b239933e92272eba2ec029a54f05302789808c1805eec8bbcbd974d85a39,5030.24267578125
62,4670.12646484375,0.904296875,857.2082171979735,621,7,22.93916093142182,8.892119409325964,6.930393778532796,dffbb2f408b52c372381930b672da2bafe8c43c796e3dfc121e09479d1ca7f73,f25a918fa9c42e448fd1aa20f7f93ffdf9672a98b46341c3bacce756d16c838a,5026.57177734375
63,4665.38916015625,0.876953125,852.8938503666594,615,7,23.471575570812377,9.055071142633263,7.030201587607425,439d1e7c415e3af58c4259e5dd7880275375616799a2d8aabd543b2ee289616e,f32673ffa5c9ddaef8d6e82187c683cee0bb649d326aa5da51ece435e3d3b5f0,5024.3203125
64,4660.44140625,0.8837890625,851.6532598327534,622,8,23.91369786297702,9.14858936471215,7.081432388712159,7735b29ff55ef457e969bc23523aeb7d6aa95cc81dd5a21a9813bb65ae5071a8,fb3b2ef358ea0613d44f437055dd404bd959c596890f8aec9628fef09f514202,5025.3291015625
65,4654.59716796875,0.865234375,827.5254590634178,612,9,23.615027589842853,9.227285990604296,7.107339807315968,c9e70a4146311f67cbb011ab7b854f6ae28f6524ce1a5d93f21ebc7974762613,646c6c6895f3063acdf595a4a0e13c8d6aa5f6996d34a46206242d144ff7f744,5032.275390625
66,4648.27197265625,0.8818359375,835.5577338513248,607,7,23.88459600423468,9.429738959615781,7.317853391897054,8a215612e1bd44655be3ef4f381811d53c5b5bab5b4b68c9e92ab3af39ec5929,6fc2c5d46f9f3a2f1518f6d2b7d55d17bfae41d510c18b7dea0d599ce815ca43,5041.80224609375
67,4640.55224609375,0.857421875,835.7211327703999,631,7,23.75429253387202,9.289180754756897,7.3534147840774144,47b53805559471d2c57a8e97492ee1c009057a7c0326921debe3b813ddcc16d6,d589f79bb2ff2421fcc2426d9fdb0d91e6e32a04266178f2e0629b09ca3c2962,5055.85888671875
68,4636.0419921875,0.896484375,844.3385010278098,626,7,23.748267897003142,9.435056698172025,7.435409419781788,fc22d62ee6c7225779b90c952031c0b6c5928047b0d956f6b80ea278611115ca,af93a8272beabf18ca851be17431110fdcf47c8467e625954e1d4c557388641e,5053.74951171875
69,4631.5048828125,0.8896484375,854.9164502127281,611,7,25.011728010251154,9.60283981336146,7.468390978242399,c604a69c5738276e376c139efcc40c3b736ab226911216b2dac6a602c0193662,c2095986931ed1543872d425fdbaf26bcf82bcae09844baece717d1964072234,5060.73779296875
70,4623.4814453125,0.87890625,822.2432947436587,591,9,25.39854934198491,9.64819472361029,7.474456481731436,94e2d7774999e6fdec1ff94ad8401face5646bb989882345c0dde476f8a5e4ea,600bb398c69f05057372f231f2bdb10fdd7d437856c1281956fdc98761f4125e,5063.73876953125
71,4618.79931640625,0.892578125,863.6746842415847,617,7,25.488359316027164,9.678955517741613,7.7046731228893135,573a5805291c9dee0397d9a152a9fbf3351e6618fe00b81e105761e81367043e,d81a6dfc9b3d9512054980ff958f0e88afdcb9d6467ede34ad45c3f8d861cb2d,5072.00732421875
72,4615.0498046875,0.8857421875,858.2838332605335,613,7,25.72663075387151,9.702455249867516,7.713272706038459,34d62348e45342110ca452f0960913edd151bf3b9bd11a8884c6978781c9d380,1587c79dec762a0c1573b1b34639dbfcc114239b89e8d6d7027d391e04aa4168,5070.0595703125
73,4609.373046875,0.8828125,855.7697591687877,605,6,26.30239229458559,9.997379373802767,7.825235004018791,866aae57647ed736830a3fabfe8cfdf847897d3e115b9e73f304a490543a1269,3fc27a613996c46df165c4640f568e15bfd199993722ae0f7db2c5ce5eff0cff,5074.2939453125
74,4606.57568359375,0.8544921875,851.5392248734225,603,6,26.525245365050907,9.96757319481518,7.920332305964538,9da82f239863bb3e037661253db0efc5c9546e3a0b33b1aa2b61425fdc17a7fc,7fdbdc8b4e2c9a92e556828ba37734384937e0127c02b1e961ad99f4f5ef7e49,5060.22314453125
75,4601.31640625,0.8740234375,862.1155977867064,621,7,26.883161864466942,9.865706063104273,7.827040979825352,c576c1c317def5d26bf358800c13ca9b4449a511d30f516a555faec860140a7a,8b209a143758cf5b1f43e889f63f88281d003744522eaa49f4e64b6e2eb12cf6,5055.94091796875
76,4594.85791015625,0.8662109375,848.7421949301386,616,6,26.938985615549015,10.144953527600173,7.9392993952743325,d31432804a8c7a687ee9b11fd3634ccc6582a8363d8fb659aa570566754ac89c,2029d88ccac9ae9474b2137a6323b091aa96db9c8f1b0224af4628adecad3326,5056.4423828125
77,4589.9404296875,0.8828125,847.4567501939689,608,7,26.504166467641607,10.17423873878621,8.036094917219469,1160113d1e863fdc53f9a6ebe01901491dc6ff3b4a7d1e591c3c834f339f6462,afb01d3d1582ca2c5b035aa8b8d1d9b69cb311b5d96260b636e5218ba2000395,5048.4599609375
78,4587.04052734375,0.8779296875,860.6198140796,614,7,26.7874533007232,10.194058357918074,7.952675857268418,5c70547e335830e182695800ae92b722ff06218fdccce8dcd869f19c61cc915e,9cb5da16f869864646eb729de232eddfca2b8b4408b3c361668eb381abbf2b2a,5055.4921875
79,4582.75927734375,0.8681640625,855.6135097896831,620,8,26.8304239416195,10.264058626352176,8.01844387980521,455d7601a7f860105f789eb1c1cf4d3460b8c9e420865dda6b50c37d5df69a58,7e9cddf21fbdb5e4b416e0af95cbd9a6df6770329f65b8763a5709c161de4af1,5051.5458984375
80,4578.0205078125,0.892578125,848.9819733247073,626,6,27.219190573518155,10.389504832256598,7.9589700059146935,0a90a9d0959b5c226ca6873a263003f66e37152b5ef7b4b89002ddadb3af614f,6a3fdbd287ca793293dedf5416649c4b90241d7f2e8fd873eb67a8f0a4606f75,5055.328125
81,4573.40234375,0.88671875,865.3356841498203,630,6,27.57719579010746,10.384447976934855,8.14333168460092,7c69d11be51091f666d29035ba46a7cc5e3847bca637e86d55fb914f762f823f,443794f2f8254ce08f02e36a1e6cc8e898af9b6c0260d0cde475a96950c86d88,5050.45263671875
82,4568.34423828125,0.8935546875,840.4772420534185,613,7,27.93034305040134,10.437621372804825,8.225719662373066,011f04cc46f13130903a3053f0ea1b643ddab8eed1da3160302a697d36d76dcc,29431f820cd038ee25a6760c04247aa42c60a3fde5aa9c607232a8b791668be3,5046.59814453125
83,4563.5693359375,0.8720703125,848.95680223212,634,7,28.102060348278584,10.676828343620553,8.246445581028231,51dd66e027d0b163de8db9e4be5f586f7a88b2817f4e8e6ebf491133d3f37e7f,c8f8efa2a33223b9ca4fd257331adb7b7e5776074d4369c062c76b94d8c326eb,5053.58984375
84,4559.6181640625,0.884765625,851.0054918200481,590,7,28.581905614565585,10.681676830996093,8.19377698568762,29069ed68490d0c0082dcf51a8d27b1fd262c1dda16c50afab063d62acb8f71b,8f9079fe06c5133d8b30d64baa02c002785fbe19b7b3c241d7a18eacbb8a527e,5049.5302734375
85,4555.18896484375,0.8935546875,856.2551306237053,610,7,29.46907765014878,10.788645744597707,8.33003141706433,de94a66c983ee304f4a610c6d884d785c5911d977639a05d7749565ef0ee46e5,e9a901f1d499c4d75ea6dd9744d59d97c2ef815ea9081f21b3d8d969adce2326,5045.46044921875
86,4546.45263671875,0.86328125,847.1483232968787,608,7,29.60317312248223,11.058526794647753,8.564322424322725,7c2a10bc0810fb17e395dfcd1bf7f379f9822745dde4be11b848d87177c4a59b,cf0f719b8ecfe967819d0bd79f7a2a69271510067910c2f2b599929bfcff6c35,5038.3603515625
87,4544.35400390625,0.87890625,865.933219655538,621,6,30.116574215202377,10.961188304418538,8.605719207214332,842deedf8bb73c613ab58c22f7c2ca3faf75a48a267b684253a9a9167d968654,2b4cfd96313bb995e10243ba941457db99659179e7435db03bb15df886cfffec,5022.18505859375
88,4541.07421875,0.88671875,853.814232305413,604,7,29.780027462684192,11.00142171377184,8.50033010458183,a6d141ea8e173c1643c753ffab1ffa5b316b13c967bbdfc6670b18e4d7ee2b6d,b184b158a4ebcfe79f9d07a29ecea98da96b35a4002e6aabd06fbea51e148621,5034.1669921875
89,4535.48193359375,0.8876953125,837.1279602706785,602,6,29.623929236093215,11.055018699554946,8.526781034987508,12865218a2ff3d0f54c7794366c1460f049ccb185a5f52b8024a930ff74fb5d1,de8237cc69544db1364c80616e529ef3db4f7f5378b74e417fd670918d2202f4,5034.80517578125
90,4533.6142578125,0.880859375,839.1320608246172,605,7,29.54780576545895,11.20925194844413,8.620799954491527,f2f52cad32643f888453d31270eae864d54c66d7de793c7d0e5dbcc268613e41,6e87f49f0c2b9689556ca6c94e463deacb4297e27ba892906ac17734b6c4419f,5027.31591796875
91,4530.30859375,0.89453125,840.5596098272258,612,6,29.61129695218282,11.137577819594515,8.593990005652108,e55ee037ac761ed7b287a92acda52a962e11e9ccb7e0c9fd6218b274e74eb55c,fac4009caa59eddb649c16b62d2cd1da06841c72b4849a5c47568eb0b5041b4a,5042.43408203125
92,4526.2275390625,0.8837890625,862.0870043557934,627,7,30.242330040092156,11.076618458955698,8.621324787152039,9670aa648788f4f27312070d9d2b687cc2a3cc0183dded05c6fa39b7d001c0b4,61a79395de703f092f1b25f6b01f433e9b4d02cbda86b412dfcabc729ebeab8a,5035.58203125
93,4522.70166015625,0.880859375,868.8262736942725,598,6,30.604348248388646,11.047940725443883,8.725445719858614,bda7795b5cbbc47f83cbec3605a7ebfe52d938debf1f99b4797ab6f54e2a0bc1,985ec1fe78d8faa8713ce86bee695fdb78ffcedeb492b1f881d981642e247654,5031.87451171875
94,4518.859375,0.884765625,852.9530778116557,618,6,30.89898148332558,11.194694586698283,8.811087689374222,19ff4a8d590aa01e56849c35cb1ef177cf8dcbafe7d4169303f621cc33d5d601,83740542cdf554ea0e3765176f395ff2bc154d4980c4d737d8bacf09db6df5ee,5033.916015625
95,4513.7041015625,0.876953125,852.9698925310374,625,6,31.12226422929283,11.486423076498772,8.96062124795384,694fcec64ac2106c5ea771ccb2774684512e36497f103bb0ffdebe0dea3664b4,85235d72a1c6f398e46e9266177ab7ff7b0843fd5d140ccb86127337aa398a04,5043.06787109375
96,4508.71533203125,0.8818359375,831.803588165001,615,9,30.508263655227786,11.475893559826034,8.993875548669507,cf2109997953f7428da1f2fc65d880f2326c46310d75ee3a6906dab817f77d9f,09c2f7243b746fcf47b0c3ccd187b047ac6d6b6f5a781624d16e029b1d2cddff,5043.5556640625
97,4506.4892578125,0.88671875,853.7979680519805,610,8,31.005002589631438,11.573833723492896,9.024544805664068,6bff363fe259c660264d94459d954a546428e9fc0cfc29f420531a2773ae4773,eb502d9f0498c09cc79479c3530ca7104cbf2db971deb024f34ef268c96266df,5070.4912109375
98,4503.9150390625,0.87890625,849.4072054023025,593,6,31.544091320668446,11.756845600669077,9.26119422924903,82bb7c195d7d72af071bbf72de0f049c050ba6849841e9e8a5f2133e8743d100,b67dc8a74ea970d5f9701abc8b04db87d402dd26b8290c10ffb9952d97eda026,5065.5087890625
99,4494.88916015625,0.876953125,834.5319440776755,604,8,31.99624846362956,11.647500355347038,9.157699033439405,bf106ed10e6540879a547519149241d718b1d443bcd5aed15e56ca5897a5941c,555348933a2f54d49cd058f04c57b8320394d3b3b8f0cf4de3e644b687323bf3,5071.927734375
100,4490.78857421875,0.8798828125,842.9867336399983,603,7,32.41828554477652,11.739039034357088,9.245152261122884,267ced40c84abbfbd6f11f3202ae8b1c103233b086bf1a0a96cc232cb97bbe21,78dd358ed5599717b9907cc3511b8deb192b7a4ce6f80b6448745372a5d397cc,5099.56591796875
101,4482.59912109375,0.8720703125,845.175886316428,637,5,32.9868359732936,11.941458852496432,9.504565564721485,f12c66cb5e518056a213b859730f3c8dcee030c3c76f2c13f53c692e9ec1fee2,cdbdbad8050bfc528955ba2a30ca5cace904c0d62a7fe5f424bc2a8a0f6726cb,5110.83642578125
102,4480.2109375,0.888671875,841.1586066990321,611,6,32.6500825492634,11.902857670112695,9.574353167055204,679766e543d51d4f84d15f03c76877554cbce0baf1c5df87157c55ea5cac87b2,6897517fa1d01e72de37a9208ef29730a6d582db0236dc0a08e18a151b06af0d,5098.138671875
103,4476.251953125,0.8837890625,851.1945870194311,610,8,33.04171468357825,11.895138437638861,9.527448706788881,b98a17c90785b497b735827fe417faf0aa4fc0fe9df15fe7e9e735dafb88a759,d44de354f4f511e7af0b5406ca3c79ddf312bf62e7a564b78d42f08a0bb67faf,5113.69970703125
104,4472.916015625,0.8837890625,853.6978200592417,610,7,33.548737278639024,11.938373967678501,9.406487587012226,32aabd2931d7bef494bb7945b994ddf6c2e79d7d9aa946000736fdf3c2be6b59,e1d6b9673c2270ed471937af2afcb63b2f5f1324bdb8b57e234fa73b1ebdb70f,5101.16552734375
105,4475.0771484375,0.8955078125,837.0053940210216,614,7,33.831362203008624,12.003451484125346,9.648859267204681,b5f8d840b76921d39657e9ddfa66002d58cc455cacb9148787ab1bc61ae48b5c,3ffa52a0b264dd6beeda044db956d355503699dbf2dcc269c8005f2f159562c0,5102.44287109375
106,4466.33056640625,0.8564453125,831.1538169181861,613,9,34.19851994391064,12.175687016056893,9.709138529800278,0492668bccff1c4c178489eeaf32142c0060be7199de7beb08eacf74f4a68064,d2605242e2b8774b73e353769974b8600e37dc63053d7672ee698bd5604151b1,5119.994140625
107,4462.48193359375,0.876953125,843.7613973342278,611,7,34.21728212534561,11.983754079820555,9.517040953477533,7475079e57ecbcff68c70b858a06c3ed5d6b3463f88e69ac07859b9c8b9991c3,0995814ce6c9694112d0fe22fb15816253ac2103479f1e179bbc570cac0414ea,5106.2900390625
108,4455.70556640625,0.880859375,845.2827024015556,618,6,33.92424138224024,12.038919216129544,9.420449376431177,910d322d4296855b04063440b22db951bca8bdbeea48d35d74fa01788b28fb94,ebdfe9965992783c62e5da36577e76f88ce0fa75ed69ccdc55886f39e967fac2,5117.48876953125
