seed,floor,combination,projected_covariance_rmse,quadratic,logdet,constant,nll
13,1e-06,hybrid,0.11256523178943045,388.57064494732646,-13.182708700470137,1.8378770664093453,377.22581331326563
13,1e-06,arff_original,0.11256523178943045,414.73495783973243,-13.182708700470137,1.8378770664093453,403.39012620567166
13,0.0001,true_drift_arff_covariance,0.11256506921723541,4.443046691577966,-12.145663603779111,1.8378770664093453,-5.864739845791801
13,0.0001,hybrid,0.11256506921723541,4.4460648695684055,-12.145663603779111,1.8378770664093453,-5.861721667801363
13,0.0001,arff_original,0.11256506921723541,4.709713764975794,-12.145663603779111,1.8378770664093453,-5.598072772393976
13,0.001,true_drift_arff_covariance,0.11256403620195739,0.9406643809221281,-11.623980235929167,1.8378770664093453,-8.845438788597694
13,0.001,hybrid,0.11256403620195739,0.9410814779741068,-11.623980235929167,1.8378770664093453,-8.845021691545716
13,0.001,arff_original,0.11256403620195739,0.9682393205648646,-11.623980235929167,1.8378770664093453,-8.817863848954957
14,1e-08,true_drift_arff_covariance,0.1150569199390699,38076.31566628972,-14.25842589094801,1.8378770664093453,38063.89511746519
14,1e-08,hybrid,0.1150569199390699,38106.039198718885,-14.25842589094801,1.8378770664093453,38093.61864989434
14,1e-08,arff_original,0.1150569199390699,39546.88831045894,-14.25842589094801,1.8378770664093453,39534.4677616344
14,1e-06,true_drift_arff_covariance,0.11505691834447469,381.32411919745954,-13.20959838108922,1.8378770664093453,369.9523978827797
14,1e-06,hybrid,0.11505691834447469,381.6213730172978,-13.20959838108922,1.8378770664093453,370.24965170261794
14,1e-06,arff_original,0.11505691834447469,396.03128886616156,-13.20959838108922,1.8378770664093453,384.65956755148164
14,0.0001,true_drift_arff_covariance,0.11505676374550262,4.373064149169031,-12.160377231907342,1.8378770664093453,-5.949436016328964
14,0.0001,hybrid,0.11505676374550262,4.376031737113809,-12.160377231907342,1.8378770664093453,-5.946468428384187
14,0.0001,arff_original,0.11505676374550262,4.5208865611031825,-12.160377231907342,1.8378770664093453,-5.801613604394814
14,0.001,true_drift_arff_covariance,0.1150557999101076,0.9349009920418051,-11.632747037513857,1.8378770664093453,-8.859968979062705
14,0.001,hybrid,0.1150557999101076,0.9352224711341487,-11.632747037513857,1.8378770664093453,-8.859647499970361
14,0.001,arff_original,0.1150557999101076,0.9505123768751721,-11.632747037513857,1.8378770664093453,-8.844357594229338
15,1e-08,true_drift_arff_covariance,0.11571652406372843,32877.135577890476,-14.286740473467473,1.8378770664093453,32864.686714483425
15,1e-08,hybrid,0.11571652406372843,32907.34458511963,-14.286740473467473,1.8378770664093453,32894.89572171257
15,1e-08,arff_original,0.11571652406372843,34097.47388823198,-14.286740473467473,1.8378770664093453,34085.02502482492
15,1e-06,true_drift_arff_covariance,0.11571652271740761,329.3466070902041,-13.233998568950593,1.8378770664093453,317.95048558766285
15,1e-06,hybrid,0.11571652271740761,329.64937529881604,-13.233998568950593,1.8378770664093453,318.2532537962748
15,1e-06,arff_original,0.11571652271740761,341.55257623983744,-13.233998568950593,1.8378770664093453,330.15645473729614
15,0.0001,true_drift_arff_covariance,0.11571639293042309,3.8505942133917155,-12.180680912488246,1.8378770664093453,-6.492209632687183
15,0.0001,hybrid,0.11571639293042309,3.853750236185124,-12.180680912488246,1.8378770664093453,-6.489053609893775
15,0.0001,arff_original,0.11571639293042309,3.973629296305449,-12.180680912488246,1.8378770664093453,-6.36917454977345
15,0.001,true_drift_arff_covariance,0.11571565333486081,0.8855488302931038,-11.650639785580235,1.8378770664093453,-8.927213888877786
15,0.001,hybrid,0.11571565333486081,0.8860034243775626,-11.650639785580235,1.8378770664093453,-8.926759294793326
15,0.001,arff_original,0.11571565333486081,0.8985814447003401,-11.650639785580235,1.8378770664093453,-8.91418127447055
16,1e-08,true_drift_arff_covariance,0.1168968666408991,45864.06695333742,-14.122172049154376,1.8378770664093453,45851.78265835468
16,1e-08,hybrid,0.1168968666408991,45910.4557231503,-14.122172049154376,1.8378770664093453,45898.17142816756
16,1e-08,arff_original,0.1168968666408991,47445.81920718452,-14.122172049154376,1.8378770664093453,47433.53491220177
16,1e-06,true_drift_arff_covariance,0.11689686470692712,459.2367934845163,-13.105350472088206,1.8378770664093453,447.9693200788375
16,1e-06,hybrid,0.11689686470692712,459.7012326786642,-13.105350472088206,1.8378770664093453,448.43375927298536
16,1e-06,arff_original,0.11689686470692712,475.0562493634482,-13.105350472088206,1.8378770664093453,463.78877595776936
16,0.0001,true_drift_arff_covariance,0.11689667556647047,5.169839830596607,-12.0881552861323,1.8378770664093453,-5.080438389126347
16,0.0001,hybrid,0.11689667556647047,5.174758346320699,-12.0881552861323,1.8378770664093453,-5.075519873402256
16,0.0001,arff_original,0.11689667556647047,5.329369125166937,-12.0881552861323,1.8378770664093453,-4.920909094556018
16,0.001,true_drift_arff_covariance,0.11689537140552225,1.0249361278618907,-11.576203149838308,1.8378770664093453,-8.71338995556707
