iteration,training_noisy_mse,acceptance_fraction,pre_resampling_ess,unique_parents,maximum_offspring,post_amplitude_norm,post_frequency_rms,post_centered_frequency_rms,proposal_sha256,acceptance_sha256,internal_noisy_mse
1,4901.44140625,1.0,565.5805241688712,1024,1,2.5970105149555827,0.19633316511991342,0.1961416415531507,01096aa4214e6fe26b44fa63d719224e85070c8db43122746223542a6b5697e0,a6a2fb2649627db58d4c78a639a20c5760b714561ed2829ade66bc0920645d07,5036.3779296875
2,4900.80810546875,0.8759765625,503.6148968701623,1024,1,3.203292092437013,0.28336588153167985,0.2830286689767426,2b5962aa5bf3e2a9be8acd695bcdcea2ae9237fa0e8413cd6028303478c4ca68,3871a89db9750ba882f47c8d970314a67970c08277325520a910073cb7e845c7,5034.7431640625
3,4898.97509765625,0.935546875,384.934390994814,1024,1,5.732430813894402,0.3568592990410404,0.3563321273116374,a23c0802d27c2f04474267ea2d66842e7122f0272f8ae3a3ce3cf96b87cf2e92,b52e46a6c2bd0720ae42bbeb01fb16096c17d85e83c4a3f1a1cba8e9df7eab18,5035.19970703125
4,4897.60693359375,0.8720703125,417.38388553855356,1024,1,6.779840937217587,0.41415713999976583,0.4137035202614114,37f7c4de17204cc5ef5fc42fdc68867cb92f860204a5402afdc4841189b9553e,4f93e967fddcd3411cfdc9b5f93b8e392913d2e30892ee820d3749faba3c5e5c,5033.61962890625
5,4894.18603515625,0.826171875,327.1417128183176,1024,1,8.296171543085633,0.45917036200146893,0.45889012605749374,9695febfceed17fb128ec772db1983875a54c06f7fc3124684f3397a1f1802ff,623dec4a215df5c7cabb25fd68981c545c0d43b32277113c9cf61ce862602463,5029.2265625
6,4892.55078125,0.8251953125,329.4604997407086,1024,1,8.376518353542146,0.4975916627211056,0.49742346443577606,f6fbda5de44a1d962f3b533d8e439d66f79f11bda49bda09f1874127d8f4b128,259481de8eb1a31cd31c0a207bfb5d67fb7778019ff561bf439aa5d5ad05dc3c,5023.2109375
7,4891.91455078125,0.8251953125,380.35326577728904,1024,1,8.33136173230668,0.5394260907569147,0.5390754807762771,70cf88fd3fa23034b22b5541cb0200ce58a895305425c1a4054147708bf7b1cb,3c70e4c3d1ea98b9e4cc1d91ab4061d97e6611d98aa1724c4a73af0a7660647a,5023.96728515625
8,4891.203125,0.818359375,393.98863219221806,1024,1,8.072248099696008,0.5718655893255984,0.5717404044449235,7b4d8199915fb43217ff34b57836cbc02e6e49323773e867aefad5db3bd90709,a8a43ebdd6937582ccd6c295914589347ac6f6106a274e55a0b87c2bef402763,5024.15087890625
9,4890.80615234375,0.7919921875,374.3218961649777,1024,1,7.434522751672021,0.602103662440792,0.6019467296828647,c96a6c89fd7bc489950b1fb2f21ce9e7aa77e1dcc5c0776d0efff45b65c7a9dd,10f9fe69db18b9a1112fe1e7086ea0f3dbda57152d5a922ef9268ac14eb18ae8,5025.5537109375
10,4890.3720703125,0.8720703125,413.6677983243199,1024,1,7.348706369005473,0.631094770961221,0.6308331483202937,4f7c8bb78b818d2203300c590fb424c4907102fe181c36d2c09c55e5c333735a,42e616eaf5da00eb7055c71546df1c0e8b8dd2f308f78c11c373a441bb6c0d91,5026.35986328125
