seed,combination,scope,quadratic,logdet,constant,nll
18,true_drift_arff_covariance,float64_floor_1e-3,0.9691860166484828,-11.652884688715657,1.8378770664093453,-8.845821605657829
18,hybrid,float64_floor_1e-3,0.9690487957536396,-11.652884688715657,1.8378770664093453,-8.845958826552671
18,arff_original,float64_floor_1e-3,0.9851948688561791,-11.652884688715657,1.8378770664093453,-8.829812753450133
19,hybrid,native_float32_floor_1e-3,0.7504690289497375,-11.637276649475098,1.8378770351409912,-9.048930168151855
19,arff_original,native_float32_floor_1e-3,0.7643484473228455,-11.637276649475098,1.8378770351409912,-9.035051345825195
19,true_drift_arff_covariance,native_float32_floor_1e-3,0.7503879070281982,-11.637276649475098,1.8378770351409912,-9.049010276794434
19,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
19,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16062.398468603731,-18.420680769175245,1.8378770664093453,16045.815664900967
19,arff_drift_true_covariance,float64_unprojected_true_covariance,18944.127903994722,-18.420680769175245,1.8378770664093453,18927.545100291954
19,true_drift_arff_covariance,float64_floor_1e-3,0.7503881334736451,-11.637276843031865,1.8378770664093453,-9.049011643148875
19,hybrid,float64_floor_1e-3,0.750469210698532,-11.637276843031865,1.8378770664093453,-9.048930565923987
19,arff_original,float64_floor_1e-3,0.7643486976362763,-11.637276843031865,1.8378770664093453,-9.035051078986244
20,hybrid,native_float32_floor_1e-3,0.7667476534843445,-11.621904373168945,1.8378770351409912,-9.017280578613281
20,arff_original,native_float32_floor_1e-3,0.7971229553222656,-11.621904373168945,1.8378770351409912,-8.98690414428711
20,true_drift_arff_covariance,native_float32_floor_1e-3,0.766577422618866,-11.621904373168945,1.8378770351409912,-9.017449378967285
20,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
20,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16100.606156229978,-18.420680769175245,1.8378770664093453,16084.02335252721
20,arff_drift_true_covariance,float64_unprojected_true_covariance,20906.365662894903,-18.420680769175245,1.8378770664093453,20889.78285919214
20,true_drift_arff_covariance,float64_floor_1e-3,0.7665776940271388,-11.62190524363406,1.8378770664093453,-9.017450483197576
20,hybrid,float64_floor_1e-3,0.7667478544369244,-11.62190524363406,1.8378770664093453,-9.01728032278779
20,arff_original,float64_floor_1e-3,0.7971232212855901,-11.62190524363406,1.8378770664093453,-8.986904955939124
21,hybrid,native_float32_floor_1e-3,0.8650556206703186,-11.619789123535156,1.8378770351409912,-8.916855812072754
21,arff_original,native_float32_floor_1e-3,0.9053614735603333,-11.619789123535156,1.8378770351409912,-8.87654972076416
21,true_drift_arff_covariance,native_float32_floor_1e-3,0.8646863102912903,-11.619789123535156,1.8378770351409912,-8.917224884033203
21,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
21,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16059.497968072305,-18.420680769175245,1.8378770664093453,16042.915164369542
21,arff_drift_true_covariance,float64_unprojected_true_covariance,27056.520832621867,-18.420680769175245,1.8378770664093453,27039.9380289191
21,true_drift_arff_covariance,float64_floor_1e-3,0.8646861427834079,-11.619788912310048,1.8378770664093453,-8.917225703117294
21,hybrid,float64_floor_1e-3,0.865055548328692,-11.619788912310048,1.8378770664093453,-8.91685629757201
21,arff_original,float64_floor_1e-3,0.905361385705908,-11.619788912310048,1.8378770664093453,-8.876550460194794
22,hybrid,native_float32_floor_1e-3,0.88923180103302,-11.649436950683594,1.8378770351409912,-8.922327995300293
22,arff_original,native_float32_floor_1e-3,0.9002861976623535,-11.649436950683594,1.8378770351409912,-8.911273002624512
22,true_drift_arff_covariance,native_float32_floor_1e-3,0.8892759680747986,-11.649436950683594,1.8378770351409912,-8.922284126281738
22,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
22,joint_mlp_drift_true_covariance,float64_unprojected_true_covariance,16052.756314882392,-18.420680769175245,1.8378770664093453,16036.173511179622
22,arff_drift_true_covariance,float64_unprojected_true_covariance,18064.275139847814,-18.420680769175245,1.8378770664093453,18047.692336145054
22,true_drift_arff_covariance,float64_floor_1e-3,0.8892755908148178,-11.649436984786693,1.8378770664093453,-8.92228432756253
22,hybrid,float64_floor_1e-3,0.8892315384612927,-11.649436984786693,1.8378770664093453,-8.922328379916054
22,arff_original,float64_floor_1e-3,0.9002858554544757,-11.649436984786693,1.8378770664093453,-8.911274062922871
23,hybrid,native_float32_floor_1e-3,0.7695446014404297,-11.619341850280762,1.8378770351409912,-9.011919975280762
23,arff_original,native_float32_floor_1e-3,0.8073614835739136,-11.619341850280762,1.8378770351409912,-8.974102973937988
23,true_drift_arff_covariance,native_float32_floor_1e-3,0.769526481628418,-11.619341850280762,1.8378770351409912,-9.011937141418457
23,oracle,float64_unprojected_true_covariance,16034.054810181904,-18.420680769175245,1.8378770664093453,16017.472006479142
