K,N,dataset_root,h,method,seed,study,variant,parameters,algorithm_time,best_epoch,train_nll,train_drift_rmse,train_covariance_rmse,train_min_raw_eigenvalue,validation_nll,validation_drift_rmse,validation_covariance_rmse,validation_min_raw_eigenvalue,test_nll,test_drift_rmse,test_covariance_rmse,test_min_raw_eigenvalue,final_drift_best_epoch,covariance_best_epoch,train_min_covariance_eig,validation_min_covariance_eig,test_min_covariance_eig,final_drift_best_iteration,covariance_best_iteration,train_raw_spd_violation_rate,validation_raw_spd_violation_rate,test_raw_spd_violation_rate,train_numerical_nonpositive_eig_rate,validation_numerical_nonpositive_eig_rate,test_numerical_nonpositive_eig_rate
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,3,regime_capacity,h_0.0001,3554,972.0686533049447,296,-10.9436064,0.0649397001,0.197738662,1.14150171e-05,-10.9855289,0.0649238378,0.19962208,1.14335735e-05,-10.9834061,0.064950034,0.196750507,1.14325658e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,4,regime_capacity,h_0.0001,3554,1035.4271618260536,294,-10.9418173,0.0539038852,0.204722166,1.22158672e-05,-10.9702711,0.0539278351,0.204896197,1.22951087e-05,-10.9605713,0.0537558272,0.205561712,1.26375271e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,5,regime_capacity,h_0.0001,3554,971.9000611670781,207,-10.9506035,0.0691012889,0.199398309,1.29086939e-05,-11.000885,0.0691682547,0.197429866,1.29943392e-05,-10.9761791,0.0688143447,0.198528454,1.29601922e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,6,regime_capacity,h_0.0001,3554,1047.957808385021,244,-10.9364462,0.060072571,0.272627681,8.89381772e-06,-10.9850025,0.0600748174,0.276051939,8.96950587e-06,-10.9563198,0.0597414412,0.274386108,8.98371218e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,7,regime_capacity,h_0.0001,3554,990.6027363699395,243,-10.9728279,0.0472384579,0.214945078,1.41207538e-05,-11.0093517,0.0473684408,0.214364901,1.44113646e-05,-10.9914465,0.0469430797,0.213602811,1.42616236e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,8,regime_capacity,h_0.0001,3554,1019.9603431780124,296,-10.955348,0.0690507144,0.216125861,9.40431346e-06,-11.0061064,0.0689604506,0.217338517,9.46867203e-06,-10.983737,0.0691832453,0.216118038,9.4053139e-06,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,9,regime_capacity,h_0.0001,3554,970.5686690199655,257,-10.9852514,0.0628593415,0.248443574,1.07338192e-05,-11.0315876,0.0630395636,0.249702632,1.07501501e-05,-11.0007143,0.0624147244,0.249779075,1.07749147e-05,,,,,,,,,,,,,
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,0,regime_capacity,h_0.0001,3554,4955.223482939997,,-10.794169676208496,0.5049054488873903,0.20157673980595667,,-10.824653288269044,0.5077111931112639,0.20400780760848214,,-10.828541848754883,0.504096227948784,0.2022554156568943,,0,296,1.7670998204266652e-05,1.7655376723269e-05,1.7814863895182498e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,1,regime_capacity,h_0.0001,3554,4768.100542375934,,-10.845621575927735,0.30468873310719313,0.18615154117450183,,-10.864548056030273,0.3051771484113196,0.18555602446284386,,-10.868855052185058,0.305519638046916,0.1865251098013768,,5,256,1.2382736713334452e-05,1.2514788068074267e-05,1.2524493286036886e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,2,regime_capacity,h_0.0001,3554,5060.980252419948,,-10.925026165771484,0.25805878475298816,0.17448160187505302,,-10.957349993896484,0.25875345829835195,0.17463675845822021,,-10.966156256103515,0.2582817243369589,0.1756074586134457,,32,279,1.6555557522224262e-05,1.6603749827481806e-05,1.6632726328680292e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,3,regime_capacity,h_0.0001,3554,4830.621114571928,,-10.874571624755859,0.39728806541653655,0.17375205232450655,,-10.909284899902344,0.39404491817626913,0.17021617090205013,,-10.897791816711425,0.4016322153613138,0.1809729711213844,,12,249,1.9245468138251454e-05,1.9378097931621596e-05,1.9274921214673668e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,4,regime_capacity,h_0.0001,3554,5075.1403637740295,,-10.814032647705078,0.39638796631172296,0.20151831618125818,,-10.849781303405761,0.3967071589539905,0.2045219546264411,,-10.847046116638184,0.3981399789518957,0.20199914134927208,,0,220,2.4430722987744957e-05,2.5147313863271847e-05,2.4765698981354944e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,5,regime_capacity,h_0.0001,3554,4817.945215224056,,-10.777215544128419,0.39842902409445285,0.1851635893720166,,-10.810600047302247,0.4011096622473835,0.18266893883574964,,-10.812633432006836,0.39467536052833707,0.18404698747263873,,5,290,1.730113035591785e-05,1.7571208445588127e-05,1.7416527043678798e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,6,regime_capacity,h_0.0001,3554,5000.290412095026,,-10.853475939941406,0.3958737735635996,0.21638596731117282,,-10.88309615020752,0.3949927028859736,0.21409565212408396,,-10.88151714630127,0.39868058631201814,0.21261182147908833,,30,296,2.3467106075258926e-05,2.3629036149941385e-05,2.3770748157403432e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,7,regime_capacity,h_0.0001,3554,4818.59894780803,,-10.906527442932129,0.29774154459164265,0.171540358256895,,-10.931948770141602,0.29955010819266226,0.17147605279901784,,-10.932344403076172,0.2957634474594434,0.17240353278372345,,196,267,2.2031415937817656e-05,2.218124245700892e-05,2.20816600631224e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,8,regime_capacity,h_0.0001,3554,5011.059733495,,-10.786776086425782,0.4141877625485982,0.1758859696665249,,-10.835819993591308,0.4134065151162634,0.17930245331291195,,-10.822382083129883,0.41667787676808216,0.1756944528945717,,3,296,2.1354202544898726e-05,2.1417590687633492e-05,2.1443349396577105e-05,,,,,,0.0,0.0,0.0
256,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,9,regime_capacity,h_0.0001,3554,4754.127891267999,,-10.878635232543946,0.3262269080734,0.1756341734776787,,-10.909128091430665,0.32686631819924633,0.1656056749462196,,-10.907365356445313,0.3271163904314339,0.1782247528372348,,1,293,2.94742076221155e-05,2.9705772249144502e-05,2.9578397516161203e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,0,regime_capacity,h_0.0001,7168,896.5093280080473,285,-9.09152508,0.124424979,1.20124447,1.30330818e-05,-9.13100624,0.12316566,1.18995166,1.31363659e-05,-9.10918903,0.125819951,1.17676997,1.32302503e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,1,regime_capacity,h_0.0001,7168,840.374075421947,296,-8.93710423,0.186335519,1.27884042,8.50829201e-06,-8.98572922,0.185353011,1.2837534,8.73029967e-06,-8.93619061,0.18571423,1.26447594,8.59952252e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,2,regime_capacity,h_0.0001,7168,903.6824542609975,288,-8.99124622,0.157689586,1.48755097,4.26609995e-06,-9.0156765,0.158368692,1.49576092,4.37847302e-06,-8.98402214,0.157869741,1.47531068,4.83106987e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,3,regime_capacity,h_0.0001,7168,870.8428914069664,282,-9.01456738,0.162983388,1.37498939,6.11222777e-06,-9.04119968,0.162578553,1.3783617,6.37798394e-06,-9.01590633,0.163643733,1.37667215,6.32424326e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,4,regime_capacity,h_0.0001,7168,889.2944829269545,290,-9.08431816,0.130579695,1.04778731,1.33159865e-05,-9.12014008,0.130653054,1.04743648,1.35841192e-05,-9.0856123,0.130882174,1.03925967,1.36599456e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,5,regime_capacity,h_0.0001,7168,834.7387250770116,295,-9.04094028,0.169313043,1.05158854,1.01178175e-05,-9.0769825,0.171223328,1.04783356,1.02634149e-05,-9.0416851,0.16852361,1.04186153,1.02904669e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,6,regime_capacity,h_0.0001,7168,885.6942261699587,281,-9.15184307,0.138243169,0.879296899,9.51758011e-06,-9.18031883,0.136767209,0.880831242,9.75485091e-06,-9.16035843,0.139276549,0.878792048,9.76790488e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,7,regime_capacity,h_0.0001,7168,838.6015581759857,274,-9.06673908,0.177344739,1.5456419,2.28209433e-06,-9.09390926,0.177692458,1.55950415,2.63825086e-06,-9.054883,0.17773594,1.52046633,3.04211994e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,8,regime_capacity,h_0.0001,7168,878.6501447029877,296,-9.06881809,0.14827922,0.916648269,1.59762822e-05,-9.10541058,0.147508413,0.915396869,1.59569772e-05,-9.0635643,0.149371594,0.903912961,1.61907101e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,9,regime_capacity,h_0.0001,7168,836.4207327460172,297,-9.01547432,0.199026793,1.56804812,7.52328378e-06,-9.04509544,0.199780881,1.57478392,8.09493758e-06,-9.01457405,0.199485257,1.54603112,8.09892026e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,0,regime_capacity,h_0.0001,7168,4585.304301586002,,-9.09778118133545,0.4258013367652893,0.8898350596427917,,-9.125336647033691,0.4236331880092621,0.8795110583305359,,-9.114189147949219,0.42694616317749023,0.8729463815689087,,83,285,1.8119300875696354e-05,1.8647280739969574e-05,1.858216455730144e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,1,regime_capacity,h_0.0001,7168,4382.723398927017,,-9.004792213439941,0.49970492720603943,1.019591212272644,,-9.03915786743164,0.5011333227157593,1.0220223665237427,,-9.009761810302734,0.5015642046928406,1.0027011632919312,,81,290,1.1767559954023454e-05,1.2536623216874432e-05,1.1783515219576657e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,2,regime_capacity,h_0.0001,7168,4521.986821859027,,-8.974967956542969,0.37783288955688477,1.1146372556686401,,-9.0022611618042,0.3730469048023224,1.1211453676223755,,-8.96729850769043,0.3758144974708557,1.105648159980774,,32,276,6.612393008254003e-06,6.8168696998327505e-06,7.1641225076746196e-06,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,3,regime_capacity,h_0.0001,7168,4499.730024174089,,-9.013011932373047,0.38870251178741455,1.0289123058319092,,-9.048978805541992,0.38596081733703613,1.02516508102417,,-9.011788368225098,0.38886380195617676,1.02423894405365,,34,295,1.3920942365075462e-05,1.4079211723583285e-05,1.4321311937237624e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,4,regime_capacity,h_0.0001,7168,4637.445208960911,,-9.04609203338623,0.44557875394821167,0.7604604363441467,,-9.073369026184082,0.44331327080726624,0.7467011213302612,,-9.061098098754883,0.4473712146282196,0.7538952827453613,,68,288,1.180644721898716e-05,1.204535692522768e-05,1.1954854016948957e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,5,regime_capacity,h_0.0001,7168,4362.0574544389965,,-9.057578086853027,0.4108677804470062,0.8722549080848694,,-9.08276081085205,0.41020557284355164,0.8661872148513794,,-9.07068920135498,0.4139365255832672,0.8633604645729065,,0,294,1.4368878510140348e-05,1.4474025192612316e-05,1.4845203622826375e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,6,regime_capacity,h_0.0001,7168,4570.433472069912,,-9.147613525390625,0.43764474987983704,0.7767341136932373,,-9.176616668701172,0.43374431133270264,0.7764323949813843,,-9.165695190429688,0.43864333629608154,0.7745808959007263,,122,286,1.4347283467941452e-05,1.4567084690497722e-05,1.458364749851171e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,7,regime_capacity,h_0.0001,7168,4525.1131628070725,,-9.122641563415527,0.3894645571708679,0.7567068338394165,,-9.148818969726562,0.38860055804252625,0.7568829655647278,,-9.125608444213867,0.3907184600830078,0.743750274181366,,36,297,1.1560674465727061e-05,1.2144358151999768e-05,1.3604598279925995e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,8,regime_capacity,h_0.0001,7168,4722.749823935912,,-9.053732872009277,0.492751806974411,0.7290825843811035,,-9.098628044128418,0.49150097370147705,0.7264829874038696,,-9.048959732055664,0.49142536520957947,0.7204082012176514,,118,275,1.9070621419814415e-05,1.9591423551901244e-05,1.928727579070255e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_fourier,9,regime_capacity,h_0.0001,7168,4367.416224094923,,-9.038994789123535,0.4078052341938019,1.0662287473678589,,-9.066263198852539,0.4098532199859619,1.067277431488037,,-9.033402442932129,0.408420592546463,1.0518022775650024,,1,284,1.5984896890586242e-05,1.6014568245736882e-05,1.607042213436216e-05,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,0,regime_capacity,h_0.0001,7168,388.7598626189865,,-9.301119804382324,0.27639830112457275,0.08888997882604599,-0.12383168190717697,-9.337762832641602,0.27582111954689026,0.08680737763643265,-0.12409807741641998,-9.320232391357422,0.27552342414855957,0.0885319709777832,-0.12256001681089401,,,,,,1,300,0.45292654633522034,0.4616999924182892,0.4545999765396118,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,1,regime_capacity,h_0.0001,7168,379.00123548391275,,-9.291720390319824,0.5374996066093445,0.08916798233985901,-0.1248667985200882,-9.324430465698242,0.5361037254333496,0.08733747899532318,-0.12249964475631714,-9.321832656860352,0.5363757014274597,0.08905414491891861,-0.12305838614702225,,,,,,31,300,0.4619280993938446,0.4617999792098999,0.47200000286102295,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,2,regime_capacity,h_0.0001,7168,391.06542900798377,,-9.304661750793457,0.2973480522632599,0.08824717998504639,-0.15290911495685577,-9.336966514587402,0.2992402911186218,0.08614365011453629,-0.15057049691677094,-9.327404022216797,0.2982032597064972,0.08783993124961853,-0.1532076746225357,,,,,,8,293,0.4626484215259552,0.4684000015258789,0.46779999136924744,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,3,regime_capacity,h_0.0001,7168,389.93403415894136,,-9.30176067352295,0.23812851309776306,0.09050418436527252,-0.12926478683948517,-9.34009075164795,0.23743225634098053,0.08864042162895203,-0.1292051374912262,-9.330695152282715,0.23793740570545197,0.09006231278181076,-0.12868429720401764,,,,,,1,298,0.47528278827667236,0.49069997668266296,0.48159998655319214,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,4,regime_capacity,h_0.0001,7168,391.68643477605656,,-9.324491500854492,0.2602761387825012,0.08624163269996643,-0.12516652047634125,-9.354991912841797,0.2573462128639221,0.08420885354280472,-0.12315558642148972,-9.331852912902832,0.2601803243160248,0.08586834371089935,-0.12434184551239014,,,,,,1,295,0.47233280539512634,0.47679999470710754,0.4667999744415283,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,5,regime_capacity,h_0.0001,7168,380.32554953102954,,-9.256499290466309,0.24141725897789001,0.08646418899297714,-0.12290473282337189,-9.303471565246582,0.23936976492404938,0.08451081067323685,-0.1207057312130928,-9.260215759277344,0.24090883135795593,0.08599000424146652,-0.12104392796754837,,,,,,1,298,0.47819218039512634,0.47919997572898865,0.4756999909877777,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,6,regime_capacity,h_0.0001,7168,391.3459946520161,,-9.302986145019531,1.1176776885986328,0.08752821385860443,-0.13235735893249512,-9.324471473693848,1.1316144466400146,0.08550996333360672,-0.13104675710201263,-9.321707725524902,1.1242092847824097,0.08749525994062424,-0.13173188269138336,,,,,,207,299,0.472906231880188,0.4772999882698059,0.46859997510910034,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,7,regime_capacity,h_0.0001,7168,394.18854081002064,,-9.319395065307617,0.2459566593170166,0.08672364801168442,-0.13218766450881958,-9.359830856323242,0.24402925372123718,0.08483637869358063,-0.129116028547287,-9.347482681274414,0.24734611809253693,0.08652565628290176,-0.13140670955181122,,,,,,1,297,0.46810469031333923,0.4812999963760376,0.4712999761104584,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,8,regime_capacity,h_0.0001,7168,390.5087709190557,,-9.324021339416504,0.7035413980484009,0.08260885626077652,-0.147158682346344,-9.359268188476562,0.7068415880203247,0.08052927255630493,-0.14333245158195496,-9.346173286437988,0.7027168273925781,0.08245816081762314,-0.1470092087984085,,,,,,55,300,0.47568437457084656,0.4893999993801117,0.47999998927116394,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,arff,9,regime_capacity,h_0.0001,7168,380.17271630000323,,-9.310763359069824,0.7195855975151062,0.0859391912817955,-0.12558680772781372,-9.338401794433594,0.7303919792175293,0.08415333926677704,-0.12513473629951477,-9.33037281036377,0.7188726663589478,0.08537083864212036,-0.12376665323972702,,,,,,60,294,0.4696468710899353,0.4729999899864197,0.47039997577667236,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,0,regime_capacity,h_0.0001,7244,1034.800025044009,244,-10.9573841,0.0398584642,0.223162502,1.40491002e-05,-10.9940701,0.0404060595,0.224580735,1.40895845e-05,-10.9933891,0.0395410657,0.220610157,1.41010951e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,1,regime_capacity,h_0.0001,7244,970.4924463860225,285,-10.9670954,0.0602202751,0.315879226,1.19583801e-05,-11.0023899,0.0602362305,0.309899718,1.19834713e-05,-11.0007439,0.0602246448,0.328842968,1.20188906e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,2,regime_capacity,h_0.0001,7244,1032.2991972310701,293,-11.0377874,0.0499240682,0.204607099,9.52703977e-06,-11.0783243,0.0498166233,0.208212852,9.68719542e-06,-11.0751028,0.0499051996,0.203324556,9.6910635e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,3,regime_capacity,h_0.0001,7244,964.6118537159637,285,-10.9746103,0.0499901548,0.21980454,1.07482774e-05,-11.0090456,0.0502084196,0.219262823,1.08896693e-05,-10.9912243,0.0496077798,0.219817907,1.13143988e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,4,regime_capacity,h_0.0001,7244,1029.9526697209803,299,-10.9766588,0.055995401,0.209138513,1.24724811e-05,-11.0170765,0.056498494,0.207927823,1.24753524e-05,-10.9886494,0.055618003,0.207602978,1.25153956e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,5,regime_capacity,h_0.0001,7244,1065.3607822189806,256,-10.9648771,0.0566009544,0.346765548,9.07014874e-06,-11.0071354,0.0566002056,0.303027362,9.13870917e-06,-10.99259,0.056512624,0.35387972,9.12511769e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,6,regime_capacity,h_0.0001,7244,1021.3663099979749,291,-10.9622822,0.0593111031,0.206514612,9.72806993e-06,-10.9848032,0.0593872219,0.205136985,9.77036689e-06,-11.0016031,0.0590014607,0.203463361,9.76023512e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,7,regime_capacity,h_0.0001,7244,994.556916427915,272,-10.9578915,0.0656601116,0.236271963,1.11350582e-05,-10.9979448,0.0656496212,0.230613559,1.12126463e-05,-10.9752874,0.0655717477,0.233530775,1.1220498e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,8,regime_capacity,h_0.0001,7244,1028.1305507250363,248,-10.9751568,0.0772792771,0.21674563,1.20223503e-05,-11.0161209,0.0773837045,0.220996886,1.22054153e-05,-11.0028172,0.0767427087,0.217775211,1.21894864e-05,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_mlp,9,regime_capacity,h_0.0001,7244,971.087639853009,273,-10.9507055,0.0516749732,0.221268982,8.82355744e-06,-10.9772263,0.0517912358,0.226318285,8.85933969e-06,-10.9894123,0.0512849912,0.222755432,8.85298414e-06,,,,,,,,,,,,,
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,0,regime_capacity,h_0.0001,7244,5079.33646171703,,-10.795088961791992,0.5123700814816025,0.16937056229936498,,-10.838286294555664,0.5150376515408883,0.17030139036802294,,-10.821474797058105,0.5121610152634435,0.1713907945583569,,0,288,2.8731958082062192e-05,2.8791257136617787e-05,2.8783131710952148e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,1,regime_capacity,h_0.0001,7244,4841.123575450969,,-10.858206294250488,0.3159149484411068,0.1990227494484816,,-10.893479792785644,0.31665076248472657,0.19381584613340433,,-10.880510997009278,0.3165383591691428,0.19909933975024763,,5,272,1.8489112335373648e-05,1.8474664102541283e-05,1.8514765542931855e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,2,regime_capacity,h_0.0001,7244,5060.476414795034,,-10.87932214050293,0.2992723716422946,0.21977340591189382,,-10.910189608764648,0.2998059629137857,0.19972304611642916,,-10.898506190490723,0.299785246819364,0.22553867777867745,,32,204,3.1344956369139254e-05,3.13620112137869e-05,3.1397117709275335e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,3,regime_capacity,h_0.0001,7244,4806.179231117014,,-10.838831713867188,0.43071704453554915,0.1762143139419199,,-10.86487190246582,0.42705451123766147,0.1781298823891461,,-10.869516427612306,0.4358345958475115,0.17928651078832394,,12,282,2.330604547751136e-05,2.340018363611307e-05,2.349047463212628e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,4,regime_capacity,h_0.0001,7244,5029.422771213925,,-10.776536347961425,0.5043512290580419,0.14978888314161043,,-10.805164642333985,0.5046229537162003,0.1483179179962086,,-10.804614518737793,0.5069757909308955,0.15602120251871093,,0,289,2.5317873223684728e-05,2.5563029339537024e-05,2.5440403987886384e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,5,regime_capacity,h_0.0001,7244,4766.528262783075,,-10.657877684020995,0.4243345607493027,0.1905723881976575,,-10.691477250671387,0.4271593750075652,0.18827841052104055,,-10.701599940490723,0.42050506823540224,0.19034801076513672,,5,297,2.6292425900464877e-05,2.658036828506738e-05,2.658645826159045e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,6,regime_capacity,h_0.0001,7244,4985.241158494959,,-10.82590288848877,0.4421319383750634,0.20079891779817027,,-10.859639093017577,0.44120748729772236,0.2000397188445856,,-10.826653367614746,0.44560575129639646,0.19977354865660393,,30,245,2.4438048058073036e-05,2.449509884172585e-05,2.4464996386086568e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,7,regime_capacity,h_0.0001,7244,4803.615387229016,,-10.83681494293213,0.35221777766194695,0.16389520216264045,,-10.881121730041503,0.354463821517788,0.15795516172101007,,-10.858230833435059,0.3498876787312881,0.1622838744735281,,196,232,1.672194957791362e-05,1.68897895491682e-05,1.6890367987798527e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,8,regime_capacity,h_0.0001,7244,4942.570191544946,,-10.803351556396484,0.4346744353064673,0.18284095449725032,,-10.81619906463623,0.43372835074002414,0.1850289371384796,,-10.838326498413085,0.43763765291959017,0.1987963449910656,,3,270,1.4818557247053832e-05,1.486934706917964e-05,1.4933549209672492e-05,,,,,,0.0,0.0,0.0
512,640000,dataset_roots/N_640000/h_0.0001,0.0001,split_mlp,9,regime_capacity,h_0.0001,7244,4820.945274907048,,-10.899148048400878,0.2678511654520422,0.18115161347213507,,-10.940296896362305,0.2684698988816073,0.17704885847796184,,-10.930981547546386,0.2680335016038874,0.1857103052338885,,1,296,2.1100762751302682e-05,2.1132160327397287e-05,2.1129557353560813e-05,,,,,,0.0,0.0,0.0
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,0,regime_capacity,h_0.0001,14336,889.7872871969594,296,-9.10528374,0.24457106,0.977433443,2.25430977e-05,-9.14571381,0.246025398,0.97448808,2.28958761e-05,-9.10920143,0.243809178,0.965315402,2.2627728e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,1,regime_capacity,h_0.0001,14336,864.1236310850363,296,-9.15044022,0.253506482,1.0332315,1.19222377e-05,-9.18515968,0.25567317,1.03261876,1.31388661e-05,-9.14928246,0.253462642,1.02370298,1.64507201e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,2,regime_capacity,h_0.0001,14336,849.4354599079816,288,-9.03701305,0.236786395,0.910047293,1.58908315e-05,-9.06698895,0.2376609,0.904277384,1.60168893e-05,-9.03109741,0.236509696,0.903151631,1.61439493e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,3,regime_capacity,h_0.0001,14336,885.6327840090962,278,-9.16072178,0.219650224,1.23939359,1.76070389e-05,-9.17792988,0.220003724,1.2293191,1.77791753e-05,-9.1618433,0.220507085,1.21540236,1.75507539e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,4,regime_capacity,h_0.0001,14336,883.6705000009388,296,-9.08370972,0.253765821,1.05824339,1.9271265e-05,-9.11184788,0.255112797,1.05438292,2.04378357e-05,-9.08124161,0.254192978,1.0474962,2.4247227e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,5,regime_capacity,h_0.0001,14336,837.9686480180826,295,-9.10691547,0.214976743,1.10353053,1.86183497e-05,-9.13797569,0.215910882,1.10008621,1.89313087e-05,-9.11800766,0.215164647,1.08902204,1.85999907e-05,,,,,,,,,,,,,
1024,640000,dataset_roots/N_640000/h_0.0001,0.0001,joint_fourier,6,regime_capacity,h_0.0001,14336,836.3026523609878,292,-9.04236126,0.213744268,1.25529957,1.86512971e-05,-9.07111263,0.212723732,1.25133336,1.87109436e-05,-9.0441103,0.215882599,1.24544036,1.91243962e-05,,,,,,,,,,,,,
